sentiment_scores	genuineness_scores	summary
0.011829643999999999	0.6168981	solid case inaccurate description
0.9973017	0.730754	love it
0.9940032	0.8986165999999999	most functional iphone case
0.7341038000000001	0.30360132	great 
0.998243	0.7470361	amazing 
0.45480788	0.34952313	looks great
0.97930163	0.46947690000000003	great product
0.95633185	0.69871354	best phone case ever
0.90227485	0.67124134	poor fit
0.7556685000000001	0.79904574	a very unique case from rokform
0.41335505	0.48291758	um i think the case is cute but its quality is not good
0.95397264	0.6907432	super cute 
0.66723293	0.8205995999999999	nice enough case but overpriced for what it is 
0.8341315	0.72726816	cute 
0.97457343	0.6945991	great
0.8110121	0.7793131	best case and unique
0.8331350000000001	0.8496585999999999	awesome 
0.050669312	0.42714855	great case poor accessories 
0.9930415000000001	0.7722095	rok solid perfomer iphone case
0.02596134	0.4256666	terrible does not protect iphone 
0.81628394	0.8332335	super cute 
0.98509455	0.7090143	great case 
0.98006403	0.8616849	great phone protector
0.00080126524	0.4814254	terrible case very cheap and tape does not stick 
0.9302734	0.7958423000000001	these are the best
0.9973718	0.91863334	great case cool design useful
0.9354631999999999	0.7094342	one of the better cases out there
0.70559376	0.6797799	really cute 
0.86430717	0.64406335	iphone 4 gsm
0.9963120000000001	0.82741773	outstanding case for iphone 4 4s
0.08257151	0.6196251	lazy vendors and there stock photo s
0.9951360999999999	0.8444773000000001	best case to date 
0.9922774999999999	0.85653096	glad i bought it
0.26396334	0.7481065	one chunky case
0.9879197	0.77697814	best case for the adventurous type 
0.9867604	0.7843342	great buy good people
0.97189534	0.7017878000000001	awesome case
0.14515197	0.5697298000000001	great deal cute but slightly misfunctional 
0.9965877000000001	0.8536370999999999	love my rockform
0.37349766	0.45887	love
0.25958872	0.68932307	good but 
0.8325225	0.86900985	great case and mount works perfectly 
0.9545440000000001	0.77562344	i love it 
0.86918473	0.8006257	everything i expected and more buy it 
0.9840025	0.8617743	not the best case but not as expensive as the aluminum version 
0.59046763	0.6788316999999999	good case if you add the magnet
0.9928017	0.66285855	rilikuma bear case for iphone 4
0.9788636999999999	0.8039478	cutest ever
0.15036741	0.7510724	2 thumbs down
0.02133149	0.3910514	too big for phone
0.19061396	0.6049588	fix to the flash problem
0.9811870999999999	0.74861956	pretty nice case
0.9539869000000001	0.64357	great product
0.9681196	0.723541	rokform is the best
0.011015058000000001	0.50924987	ninja turtle green
0.9855495999999999	0.55977523	great
0.95109725	0.7575691999999999	good buy
0.99473834	0.850093	great case very useful with the magnet kit 
0.55434656	0.6774696	not silicone 
0.9462129000000001	0.7178241	this is the greatest case ever
0.9930663000000001	0.80940664	perfect
0.12844601	0.6552077	hi 
0.20843813	0.62202483	rokform 300409 rokbed v3 case kit mounting system with car mount for iphone 1 pack retail packaging white
0.98492146	0.76830477	so cute
0.7365414	0.6293333999999999	cute 
0.9800018	0.7747712	so cute 
0.48711798	0.6005859	not as described
0.06056106	0.4539898	poor quality and a cut in the belly of the bear
0.46686858	0.5449429	best cases ever
0.2728808	0.6538284000000001	love this case
0.90290403	0.5398837	love it 
0.96740645	0.8724767	5 stars 
0.9414965000000001	0.7932186999999999	so far so good
0.98214877	0.8249273000000001	love the rokform case
0.97712517	0.7028281999999999	best 
0.019738555	0.75657344	misleading pictures but fast shipping 
0.9337970999999999	0.8402219999999999	love this case 
0.88479006	0.67883444	i drop at the right angle and the screen shattered
0.65506554	0.74226975	flash interference
0.26299572	0.46543393	letttering is pink
0.9824705	0.9381931	found my nearly perfect iphone case
0.99860406	0.84817445	otterbox ha 
0.6286254	0.7952378999999999	exactly fit my needs
0.041309893	0.8892201	color me displeased
0.98912024	0.7432772	should have ordered the rokshield for iphone 4 4s but this does work 
0.9994638000000001	0.82228065	great case
0.7246875	0.7004268	best case for the iphone 
0.49372659999999996	0.8041116999999999	mount sucks
0.998842	0.8444620999999999	awesome iphone case 
0.9949979	0.7477879	my beautiful case
0.8956006	0.75001657	love 
0.99734306	0.7198703000000001	its so adorable 
0.99787414	0.8156114999999999	stylish and durable 
0.11837369	0.6015786999999999	no protection none
0.9546495	0.8416170000000001	nice case
0.70308346	0.77196217	beautiful sturdy worth it 
0.88582516	0.8342893	very satisfied
0.9880892	0.78821886	great product
0.83981967	0.63762665	i love it
0.99584043	0.7221145	it came earlier than i thought 
0.67828983	0.5708485	really nice thus far 
0.9979366	0.87002873	highly recommend
0.64051193	0.7756069	thank you 35 degrees seller 
0.7199469000000001	0.7417585999999999	headline required
0.9948894	0.71739495	love it 
0.9834367	0.86704206	great iphone case
0.89058304	0.82206976	high quality cover for the iphone 4s
0.9733231999999999	0.78269506	love it 
0.94524336	0.70192665	good product 
0.09961435	0.42644099999999996	broke soooooo easily
0.9308661	0.6427273	great construction and design for a cover
0.5301569	0.594158	i will be returning this product
0.970233	0.7389574999999999	cute
0.8530164000000001	0.8018969	gunmetal case
0.99218005	0.8141488	just as desired
