sentiment_scores	genuineness_scores	summary
0.9322965	0.6905776	compare with iphone5
0.5735553000000001	0.6579829	excellent phone but with minor built quality issues 
0.99282384	0.9185575	the best android phone i ve had would recommend
0.82028484	0.5630963000000001	fantastic phone just know it uses micro sims 
0.58125097	0.6929693	good but an adjustment
0.8816428	0.7368448000000001	 one indeed
0.9936968	0.92365694	this phone rocks 
0.03437054	0.58878064	great phone but be warned 
0.99167836	0.8771866	i love my new phone 
0.30579609999999996	0.57337266	lousy support
0.9955642	0.81117773	my favorite phone so far 
0.95909405	0.9410248999999999	best smartphone ever you bet it is 
0.9531361999999999	0.6734383	awesome phone
0.18256518	0.61236745	love the phone but i can t recommend read this before you buy cell phone repair companies can t fix because of the design 
0.95076495	0.9025224000000001	overall a superb phone but a few issues remain
0.049198657	0.47285977	the glass still sucks on these new phones 
0.96178734	0.7661488000000001	best phone out
0.7054946	0.7479719	best phone on the market 
0.56228757	0.62494177	great phone
0.9833453999999999	0.80900997	fast fast
0.98294437	0.89250386	spectacular 
0.985107	0.8375833	hands down the best phone i have ever owned
0.9846655999999999	0.8138732	great phone love it
0.99505067	0.7704802	beautiful and powerful
0.86146	0.56660795	awesome phone no more iphone
0.016323179	0.39483088	hate it
0.9989399999999999	0.8983841999999999	five stars 
0.5310272	0.42674842	great audio
0.9684806999999999	0.87703574	skeptical at first subsequently blown away
0.94562364	0.8167386999999999	what a fantastic smartphone superfast 
0.9981104	0.8413818999999999	wonderful 
0.6137866	0.8386966999999999	solid phone
0.9196941999999999	0.84389925	best phone out right now 
0.91587836	0.5494985	htc
0.5625504	0.54063904	great display everything else is abysmal 
0.95519555	0.8649171	wow htc one vs iphone 5 vs galaxy s4
0.958081	0.54107666	amazing phone
0.8026989999999999	0.8606305000000001	not quite what i expected
0.015731484	0.39998338	six hundred plus unsubsidized and i can t change my own sd and battery
0.7753526999999999	0.6711129	totally beyond expectation camera and speaks
0.9998859	0.9009546	best phone ever can t keep my hands off it 
0.95676863	0.7897748	nicest android phone so far 
0.26623493	0.69787323	slightly imperfect but i wouldn t want anything else
0.9518194	0.77410513	sleek smartphone
0.9954896999999999	0.7266822	fantastic phone
0.9729072	0.4246479	lov it
0.007175058000000001	0.5888248	screen cracked
0.9804315999999998	0.8360759	htc won 
0.9965384	0.9701735999999999	absolutely fantastic
0.06413859	0.56668943	great exterior design but build quality has a downside
0.9660254999999999	0.90555716	a beauty and a beast 
0.9438148000000001	0.5721470000000001	kind of disappointed with this purchase for a couple of days but right now its all good 
0.41346046	0.7776506	great phone with a couple annoying flaws
0.99947035	0.8999165000000001	absolutely love this phone
0.5597511	0.49723604	love this phone except htc sense sucks big time 
0.8851546999999998	0.44080725	great great great great and love it love it 
0.9866543999999999	0.9325266999999999	htc knocked it out of the ballpark
0.93584156	0.78774726	the macbook pro with retina display of smartphones
0.9841349	0.8576195	the htc one is a fantastic phone
0.9552891	0.9673243	beautiful phone with unique features
0.9508985000000001	0.9048101999999999	a great phone that s nearly perfect
0.968024	0.67482805	happy switcher
0.97909707	0.8566706000000001	excellent phone
0.45170699999999997	0.8256148999999999	nice upgrade to my iphone 
0.029461354	0.66763204	phone broke
0.9810979	0.8816545	truely is the one
0.9672259	0.7106724	my first android phone it s ok
0.9744575999999999	0.7100446	best phone ever
0.83971465	0.83447963	outstanding
0.45759659999999996	0.73719406	htc offers the unlocked us version for 649 00
0.80602753	0.52851975	great phone
0.98060477	0.625324	thank you
0.04644242	0.37273255	it was supossed to be unlocked 
0.14743087	0.48669636	junk
0.75833905	0.5487867	great sounding device but that s about it
0.9937216999999998	0.93449146	awesome device att get your act together 
0.062473625	0.57940257	my phone is dead
0.57741493	0.72833836	good phone stupid accuweather widget
0.9948836	0.7984359999999999	beauty 
0.9890793999999999	0.947968	easily one of the best android phones on the market
0.9922459000000001	0.9515693000000001	best phone i have ever used
0.979403	0.81093353	state of art
0.9874393	0.6693475	very good
0.56966215	0.7917687	9 months in still not my cup of tea
0.5689284	0.6243711999999999	metal backing bulls it 
0.09713802	0.5572343000000001	horrible battery life
0.992966	0.96040785	are you a parent if so this phone is for you 
0.99062765	0.81862	amazing phone switched from iphone and haven t looked back 
0.9637445	0.66090316	best phone ive ever owned
0.9656745000000001	0.6852083999999999	best phone ever 
0.96391094	0.58203775	nice upgrade
0.9941572	0.85085094	great phone 
0.03695792	0.5612314	buyer beware this purple haze is not going to be music to your ears
0.9965655000000001	0.9422055	one phone to rule them all 
0.050651163	0.6321545	too many impasses cause quick return to store
0.9735081	0.9282305000000001	amazing phone
0.9909484000000001	0.72663903	perfect phone
0.2834989	0.66693544	camera adds pink and purple to pictures after 4 3 upgrade 
0.9986425999999999	0.93548304	very impressed no buyer s remorse
0.962477	0.7526939	great phone 
0.98742694	0.873943	first android phone and i love it
0.99921995	0.9620633	a full generation ahead of every other smartphone
0.36197066	0.8108779	good built quality but not user friendly
0.9501306999999999	0.85076964	amazing this is the one
0.938249	0.81719077	one of the best android phones ever made honest review
0.9823985999999999	0.9210936	excellent phone
0.98994726	0.7973880999999999	great phone 
0.98068833	0.91102433	must get phone stylish and sexy in hands 
0.9996033000000001	0.79220736	best surprise 
0.99767995	0.94091296	htc one probably the best smartphone available now
0.98013747	0.9146898000000001	best phone i ve had by far
0.8607963	0.8124299	gorgeous display heartbreaking flaws
0.9874052	0.80814785	htc wow err one 
0.12251061	0.3631207	garbage
0.91878253	0.8124193000000001	nice design with mediocre battery life 
0.041234672	0.5579675000000001	camera lens crack possible design flaw
0.99933773	0.8774811	best phone to date
0.9997821	0.76882553	a smartphone sweet spot 
0.07142472	0.57314086	i really wanted to love it 
0.95621836	0.8471594000000001	replacing aged iphone 4
0.00089266896	0.38997746	former htc owner returning the one
