summary	sentiment	genuineness
Stay Clear	0.029555218	0.36257565
Just Assembled - Ready for 2010 Christmas	0.97998446	0.9343417
11 yr old LOVES it!	0.4922294	0.53418696
cruising	0.9958412	0.7757418
Perfect Ride!	0.8730117	0.7515179
I just don't understand	0.18049511	0.62775147
Our razor arrived with a flat rear tire!!	0.668451	0.43492663
Very very good razor device	0.96472514	0.48424137
Razor electric Scooter	0.6053671	0.7461768
Awesomeness Scooter	0.47271875	0.5753756
Very nice starter scooter	0.91046476	0.7387885
Great gift	0.9643494	0.7103458
My Daughter 1st Love	0.9739885	0.7859334
I've seen better	0.69521374	0.66494095
Amazing scooter	0.9988859	0.9145058
Awesome Scooter!	0.9994442	0.7605
QUIET and so fun!	0.95741427	0.90550387
Razor Pocket Mod Miniature Euro-Style Electric Scooter (Mint)	0.9353383	0.81902677
Great fun for kids!	0.9876823	0.8289457
Has a Flat Tire	0.40243554	0.33908695
This will be a gift she will remember for the rest of her life	0.9898488	0.9500823
FUN	0.9942451	0.13958398
Awesome Scooter!	0.9909541	0.79135036
Well worth the price	0.9517789	0.88957363
My daughter loves it	0.99886024	0.8362241
scooter	0.6424503	0.49121672
it is awsome	0.9987601	0.55559725
scooter	0.99062765	0.60462755
Best Buy!	0.42312902	0.5399019
Razor rocket	0.026824346	0.3928128
Fun for the kid	0.97613657	0.71471965
Alright	0.47743493	0.39501017
HELP!!!!!	0.43340898	0.5714279
Your Daughter Will LOVE this!	0.9574846	0.86223406
HATE I PURCHASED THIS	0.9931191	0.036391236
Razor Scooter	0.9946622	0.66726154
Perfect	0.99835855	0.7515419
Perfect gift for 11 year old who has everything	0.84700173	0.73916817
Razor Pocket Mod Sweet Pea	0.9981415	0.77323717
A true hit!	0.9945258	0.70839787
Still working years later	0.3909766	0.6749515
Awesome!!	0.9883157	0.8041722
Great product. Must have!!!:)	0.9976649	0.7604154
Pleased	0.9686062	0.7359211
Razor Scooter Rocks	0.99881613	0.89608216
Razor Pocket Mod (Hot Mod) Review	0.96179503	0.8521384
Great scooter	0.9466795	0.7423379
Razor Pocket Mod	0.67323554	0.45000413
Awesome!	0.8976631	0.8603882
gj	0.7739087	0.55792433
My 10 year old loves it!!!	0.9663656	0.82701075
hole a kids review	0.9669137	0.78022313
WOW	0.9979221	0.7748429
Disappointed	0.014000762	0.72195435
Razor Pocket Mod was perfect for my 8yr old	0.9380934	0.84632933
Great scooter	0.97281015	0.8019512
Wonderful but take some time to make your child as safe as possible!	0.92770016	0.86646676
Disappointed	0.052332703	0.35523874
Horrible	0.027262487	0.50130254
Great christmasgift	0.80008835	0.8238126
Two purchases. Two completely flat and uniflatable tires. Giving up on razor.	0.0022836623	0.62476337
AWESOME	0.94667745	0.69778156
Razor Regrets	0.029116532	0.71179897
So far so good	0.91728914	0.69538116
Cool idea but poor quality	0.44492963	0.819521
One happy 9 year old!!!!	0.90908796	0.39361408
Fun while it lasted	0.7874731	0.68557936
A GREAT PRODUCT	0.9967632	0.043202627
So much fun!	0.910569	0.75879675
Recieved broken	0.25092077	0.4443827
Quality Issues	0.13727306	0.77003986
Well built and fun	0.38204864	0.6761636
Please don't waste your money	0.3912199	0.8754847
RAZOR BETTY	0.5858928	0.5492438
Razor scooter	0.38568625	0.46020615
Check on legality	0.7547507	0.81592244
Happy with purchase	0.9763523	0.49685678
She loved it	0.997224	0.8235917
GREAT !! GREAT !!	0.9698253	0.74573994
Perfect gift	0.9881622	0.70124906
Beware	0.017506998	0.609064
Bad Idem	0.0073946337	0.40670556
Great	0.84704256	0.6685633
Great for my 8 year old!	0.99221885	0.85318667
perfect for 12 year old girl	0.998953	0.8280331
fun fun fun!	0.99647397	0.7911963
Five Stars	0.9870401	0.56096345
You decide	0.73054	0.7776759
love it	0.9933109	0.6901995
PIECE OF JUNK!!!	0.018193193	0.55231094
Trouble free and fun!	0.8852431	0.87747055
Granddaughter loves it!	0.93149674	0.916592
Razor Pocket Mod is great!	0.34020746	0.7709879
Absolutely wonderful scooter for the money!	0.99440575	0.8094768
Battery.	0.15537173	0.63924533
Hours of entertainment	0.9881883	0.7680414
Excellent scooter	0.989646	0.7435019
DO NOT BUY	0.3019868	0.5154928
Nothing But Fun	0.92623585	0.8170017
My son loves this Razor	0.99237305	0.7961354
worth every penny	0.996689	0.75127786
Front wheel barrings are not packed correctly	0.012826073	0.74974895
Razor Pocket Mod not as Advertised	0.014015383	0.6912931
Great Item	0.9949374	0.9078115
We love it!	0.98153585	0.7774298
Very Good Value - Wish a Few Things Were Better However	0.13806863	0.8916747
One Year Appraisal	0.93017477	0.83443266
Relieved!	0.9835556	0.31237102
Awesome! Fast and Fun!	0.99276006	0.6971831
Stopped working December 26th...	0.7102821	0.68558025
6 y/old toy	0.58323973	0.5202971
you need to read my review!!	0.97832274	0.8604359
Greg S.	0.36698198	0.6724572
They still use it and love it!!!	0.91517675	0.6606871
Disappointed.	0.07269663	0.71732
The best gift ever	0.97463495	0.67184764
Superb scooter	0.91256315	0.89685875
fabulous	0.9997681	0.7612612
Awesome	0.9981267	0.77817327
Awesome Gift	0.99810237	0.69700694
Love It !!	0.9935969	0.6051359
Good But...	0.3568207	0.4920739
2 for Christmas	0.010813689	0.7700478
DAUGHTER LOVES IT!!	0.9997868	0.015215011
Good scooter, not sure if we received a new one!	0.4346068	0.6424932
Razor Pocket Mod Electric Scooter	0.8909742	0.7520214
I LOVE IT!!	0.99455607	0.8375512
Great buy	0.995548	0.796967
Scooter arrived with both tires flat and holes in both..	0.66818655	0.8722825
Razor scooter (Vapor)	0.99804926	0.85565436
Razor pocket Mod	0.9839447	0.7907101
razor pocket mod- sweet pea	0.8889111	0.6347336
Great little scooter!	0.9985493	0.7771864
Great	0.98521096	0.73701805
WORSE RAZOR PRODUCT EVER!!!!	0.024220742	0.34797648
Excellent scooter	0.9957172	0.59082025
Great starter scooter	0.82384086	0.7469122
Why?....	0.31342492	0.32878664
great scooter	0.99671894	0.65027785
missing part	0.16007413	0.45952898
Fun little scooter for kids (Adults too!)	0.99488103	0.89124364
LOVE IT	0.99305457	0.5883886
Santa Alert! Razor Mod Scooter Ships in Original Box!	0.8122106	0.49174356
Zoom!!!!	0.96989876	0.70237374
A great buy!!!	0.99350935	0.89320654
We love it!	0.85891634	0.8254257
