summary	sentiment	genuineness
love this ipod	0.9961597	0.6941849
good ipod once you learn to work it	0.78657144	0.7075536
Amazing for almost everything!	0.9637419	0.9254078
Came in brand new just as described	0.95635474	0.5884261
Dont think I could live without it!	0.9705236	0.77556515
Very strange screen	0.028967295	0.74706715
Best music player you can buy	0.88639396	0.88353497
Could break easily	0.24167937	0.5415913
So-so	0.9506593	0.64054143
I fell in love....	0.98869777	0.69421697
A Fantastic Upgrade From My Traditional iPod	0.8209128	0.60281384
ipod touch	0.31497183	0.46542418
if you are thinking about getting this get it here and now!	0.9981603	0.79855233
All is well except the camera	0.92221206	0.70914155
iPOD 4G	0.9886819	0.44996348
IPOD Touch 4th Gen 32GB	0.95431626	0.6413628
Forget it	0.0041830563	0.48150662
I am *NOT* stuck with an iBrick *EDITED REVIEW*	0.36368528	0.6337889
The 4th Generation iPod Touch	0.45137268	0.53528845
It is what it is	0.68814844	0.16269842
Wafer thin, 2 Cameras, better Wifi and better sound!	0.9704725	0.95074385
could have got it cheaper locally	0.33086887	0.5652335
External Sound not too Good	0.67635167	0.68541914
did not get the item to be able to rate it....	0.13820055	0.122349404
Love it!	0.99748355	0.6656724
It's an iPod Touch	0.9760115	0.6018874
Not again!!!	0.46372452	0.6032991
i pod touch: no decent camera and no FM !!	0.15364496	0.28773624
Battery life not so good	0.10990706	0.64307696
Ipod Touch 4g	0.9984623	0.81676304
LOVE IT	0.962722	0.51617986
meant to co-exist w/iTunes ... iPod touch is a must-have	0.98762137	0.79749984
beutiful	0.54573965	0.21430893
WiFi connection is too bad.	0.055674367	0.53533894
A little disappointed	0.18066064	0.6108013
Quality Not As Advertized	0.11274419	0.48422843
4th Generation Review	0.9859331	0.4099972
Amazing product, and made even better!	0.9769394	0.74030274
I loooooove it!	0.89318997	0.6083122
Well-received gift . . .	0.88392746	0.65689355
I love my new iPod!!	0.99238354	0.68230253
A must if you want the iPhone experience without the contract!	0.8505006	0.9039581
This product gets better with every generation.	0.66169584	0.6299111
4th Generation IPOD Touch	0.8852156	0.72281194
Itouch	0.62599385	0.5638247
Wish I didn't upgrade from my 3G	0.78477776	0.6138186
Great Product	0.9934837	0.75596046
just shy of being a smartphone	0.7208656	0.7039666
less than expected	0.47449416	0.62950134
Disapointing at best, doesn't hold up to the touches of the past	0.16129194	0.5674824
NO STARS	0.04794327	0.4414999
Buy it!	0.92187226	0.61538035
This is a lot of fun	0.97066337	0.59075487
NOT worth the money - horrible warranty	0.21990184	0.7244765
