summary	sentiment	genuineness
Four Stars	0.980771	0.3771981
Five Stars	0.96107286	0.80289435
Wonderful little Vac	0.90243286	0.83682674
Worked Fantastically for 3 Years	0.10278329	0.7132394
Amazing!  A beast on the staircase.	0.7559001	0.7896361
Amazed Eureka built this product	0.99461865	0.94467604
Excellent tool!	0.97597355	0.7997813
Perfect little vacuum!	0.88888645	0.86820734
Powerful and mobile	0.9942363	0.85987645
Awesome power in a small package!	0.74506027	0.6016083
So far, so good...	0.98948485	0.8744653
Such a handy item!!!!	0.9508499	0.94407886
Not really a hand-held	0.36598384	0.7308957
Too Heavy, Brush stopped turning	0.19400139	0.8159298
What a dustbuster was meant to be	0.9971698	0.9157994
eureka 71B hand held vac	0.9755351	0.8890418
Best vacuum cleaner ever!	0.9959586	0.8867581
Learn from my mistake!	0.1730775	0.24545652
I love this little sucker!  Pun intended!	0.92574817	0.89322096
Great vacuum for 1 year	0.34790975	0.8560147
Great bang for buck	0.97871053	0.83638644
Powerful little machine...	0.9012486	0.73217446
VERY powerful!	0.9140318	0.91231614
cleans okay	0.068770185	0.5236151
angry at my Eureka vacuum	0.0045093154	0.8243466
Great vacuum	0.9651199	0.86267734
Disappointing	0.013287347	0.60225034
Just OK	0.6772784	0.75387686
GREAT Value!	0.99047333	0.8696357
Horrible!!	0.014903515	0.70331824
Good vacuum for small apartment	0.9976999	0.8898324
lack of suction makes this product SUCK!	0.00031406077	0.73909426
Perfect Hand held vaccum	0.9978794	0.8919377
Good Stuff	0.53121537	0.80049443
tricky to keep clean, but does the job	0.66849	0.86159474
So powerful cleaning, too small capacity	0.99005705	0.85672647
Very Powerful	0.9992125	0.91787535
Great suction, not heavy!	0.99713445	0.85862595
Awesome Little Vacuum	0.9989213	0.9361023
Awesome littlest vacuum ever!	0.9948708	0.8493575
Worthless	0.005881166	0.8145244
Awesome for cat hair and errant kitty litter	0.77538985	0.9052526
Didn't last too long	0.02770633	0.7241746
Lots of POWER-and rather small too!	0.9938246	0.8527095
Really picks up the dog hair!!	0.9283796	0.8609595
Practical hand Vac	0.9666808	0.8824624
Lasted about a year before burning out	0.022199132	0.7877599
Great vacuum	0.9696605	0.80216414
Does the job	0.9941863	0.810987
Great suction power, but weight and power cord are negatives	0.12747037	0.761155
good little vacuum	0.94468606	0.8321317
This thing sucks	0.9861485	0.8110895
A heavy duty hand vac	0.8063856	0.8386135
Small but Very powerful!	0.93251735	0.8016216
Good vacuum, small drawbacks	0.99271023	0.89963204
good	0.6206303	0.81828696
Sucks in a good way	0.42064428	0.77675366
Holy Frijoles! This sucks in the BEST way possible!	0.98991615	0.92400837
Powerful Little Fur-Magnet!	0.96562564	0.9513084
Great vacuum at a good price	0.98238707	0.89465994
No product manual included	0.22797088	0.46526104
great vacuum	0.9838464	0.818857
some drawbacks	0.67702794	0.83053976
Excellent tool!	0.99677426	0.8350187
Little Worker Bee	0.99565256	0.7984368
decent hand-vacuum	0.75273293	0.858201
Super powerful	0.92921	0.86209655
Great Vacuum	0.9971666	0.870404
Surprise functionality	0.94677067	0.8269166
Can't believe it was SOOOO bad.	0.64923054	0.79947823
Small but Mighty	0.98587984	0.85578585
Does a good job	0.9581871	0.8583681
Not Just For The Car	0.16973838	0.77233374
This vacuum sucks!  In a good way...	0.9901911	0.8953831
Solid reliable and clever	0.9913754	0.86401397
It really sucks!  Perfect for what I bought it for.	0.9433809	0.90628713
Nice unit	0.9951858	0.90128005
Great!	0.9969772	0.7963259
Works as advertized - suited our needs very well!	0.66405064	0.86655724
Can't stand it	0.026444996	0.7597708
I like it	0.97859335	0.89117026
Almost perfect	0.83568704	0.85485184
Amber	0.84625554	0.77731407
LOVE this little vacuum!	0.93486625	0.94768775
Powerful Little Vacuum	0.99709344	0.890115
Love, Love, LOVE this vacuum!	0.9260927	0.89016134
Eureka Hand Held Vacuum 71B	0.98407584	0.7974047
Powerful little vacuum	0.9741542	0.8406016
Great Product	0.99661714	0.82657444
Only had for a month and it already went out...	0.9486214	0.89693666
Very Strong	0.9847179	0.85075337
Perfect for My Needs	0.99385875	0.81538093
Great find	0.70947784	0.7615354
Works Great!	0.9884952	0.90689015
very good porduct	0.9654444	0.6368
Great little vacuum	0.99935883	0.8970496
Meh....	0.28215587	0.5917157
Powerful! Cleans Surfaces Other's Couldn't!	0.9679052	0.890726
Powerful!	0.97791266	0.8649127
Wow!!!	0.88403744	0.803879
not HEPA filter or poorly manufactured product	0.18013714	0.64871585
Consumer Reports rates this item high and so do I  !!!!!!!	0.9072332	0.85251504
Great little vacuum cleaner	0.9933049	0.84832156
Thumbs Up!!	0.9884107	0.82431835
Two thumbs WAY up!!	0.9720195	0.83724815
It's not cordless	0.03955853	0.40951705
This vacuum and I had bad karma	0.15902914	0.83948123
Love It	0.81761914	0.76023597
* * Not for automoblies....unless you own a hearse. * *	0.08941177	0.8402223
Works like a charm	0.9649798	0.8190539
One Motor	0.93534094	0.85393244
Awesome lil' powerhouse	0.98426396	0.8483037
Pleased ...with reservations	0.29102466	0.7864717
it sucks well but fills up fast	0.7594184	0.8577775
Great power and performance for pet fur, don't go cordless!	0.86716384	0.93519723
Bad, bad, bad!!! Stay away!	0.013657818	0.84447926
I hate cat hair	0.85027504	0.7654196
Sturdy little vacuum, with great suction	0.9056182	0.90486616
Powerful and handy	0.98288625	0.91435176
An amazing Vac	0.12688503	0.770027
Great vac	0.989032	0.70831174
Bought 2 and both quickly failed.	0.026189331	0.8508221
Works great, a bit heavy	0.969518	0.8997521
Works well, but haven't used it a lot	0.9516229	0.78650254
Small but powerful!	0.984312	0.8100018
"Powerful little ""sucker""!"	0.8812064	0.8839536
Great to use on steps!	0.72595555	0.86766225
THIS ITEM IS ABSOLUTELY AWESOME	0.400649	0.7137706
Useless	0.038072526	0.49764
just miracle!!!!	0.9912909	0.84041953
Great for pet hair pick up	0.93389136	0.9029543
broken before a month  old	0.09641203	0.54377156
Great suction in a small form factor!	0.97756416	0.91944975
Belt motor burned out after a couple years	0.12228879	0.8691208
Works awesome.	0.97962785	0.6949332
Stairs, look out!	0.825223	0.841391
Eureka hand Vaccum	0.68511564	0.56415457
Not Worth It	0.03680542	0.53694445
Inadequate	0.6228312	0.772175
Best Handheld Vac with Cord I've Ever Had	0.9831459	0.9350459
Wow!!!	0.9983644	0.88589156
Has power cord	0.6229981	0.64967513
LOVED, BUT NOW NOT PICKING UP	0.05716991	0.7659619
Great for a handheld	0.9495341	0.8637346
Good but weighty	0.97483623	0.8526054
Eureka!!	0.9461421	0.89362013
BUY THIS VACUUM!	0.8171926	0.88728976
Good for carpeted stairs, car cleaning.  Surprisingly powerful	0.78007114	0.8158786
4 years using still works like a charm	0.9480491	0.6838731
Just what I wanted!	0.92907304	0.69859
Piece of Junk	0.012731217	0.6555915
This is for left-handed people	0.07883641	0.64785284
Sweet Machine	0.9904253	0.82793677
Was great for 8 uses - that's it	0.8815702	0.86224544
Best hand-held I've had!	0.9987184	0.9054478
Over 5 Years and Still Going Strong	0.9742589	0.91878146
It's Strong	0.94691485	0.8717106
So far so good	0.39536613	0.78649694
Don't let the yellow color turn you off...	0.9957527	0.9422876
Strong.	0.9789538	0.7681528
My dream tool	0.9516475	0.86247665
Very Pleased!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	0.94086874	0.8186605
Perfect for stairs	0.99745136	0.8398785
Wish this had a longer wand	0.9921002	0.9175527
Most frustrating handheld	0.024783881	0.7735982
A winner	0.9777981	0.83073354
I think it was a very good purchase	0.9903184	0.8763295
Impressive	0.97984195	0.689674
Overheats and Shuts Off after 5-10 minutes	0.036877315	0.7578412
MANY pluses, only one drawback	0.99555135	0.90622914
Wow! This thing has POWER!	0.93586904	0.89054453
Got clogged	0.44536352	0.7469345
Great.	0.77488357	0.737985
Great Purchase!	0.99428046	0.88913375
Wow!	0.99365366	0.64234173
Great for stairs	0.98221546	0.792476
No more dog hair on the sofa!	0.9834245	0.87361807
Works reliably, but the cord is very annoying, and the air shoots out at you (read more)	0.03644602	0.6354138
Eureka Hand-Held Vacuum	0.99910873	0.9347926
Great vacuum	0.9333206	0.86622214
Get one now!!	0.9727563	0.862795
Great little sweeper	0.9824851	0.8618285
was compelled to write a review for this 5 star hand vac	0.9670186	0.86725295
Good little vac	0.9849997	0.82714105
not a bad HH vac	0.95612645	0.8610018
Sucks everything up, spits it back out	0.010755595	0.6896323
Best Vacuum for Stairs and Car	0.95861095	0.8596647
Better than Full-Size Dyson	0.828618	0.8077332
Powerful	0.99121815	0.9028672
Great little vacuum	0.39015523	0.76069725
Everything I expected!	0.9944705	0.8073773
Fantastic Minivac	0.966575	0.89435244
This vacuum really sucks...in the good way!	0.9990982	0.89667
Very strong vaccum for size, but really load	0.518762	0.67187566
Was great at first, but now does't work after 6 months	0.10763648	0.83374053
Heavy duty hand held vacuum	0.96304035	0.8570127
Great at first, then downhill quickly.  Now useless.	0.026433978	0.84554344
Everyone should own one!	0.94042903	0.674379
Perfect for small areas	0.99137115	0.8726126
I like this more than my shop vac	0.85751814	0.65583056
Very Heavy and does not last long	0.005485293	0.8141626
Blows dirt behind it - Does not appear to have on/off switch	0.6944274	0.8574393
This thing SUCKS!!....and HOW!!	0.99260026	0.8512468
What a waste!	0.002973866	0.8900462
Hand Held Vac	0.95950556	0.8838653
small job excellence	0.9819842	0.8635195
Simple and effective	0.9495337	0.83691674
Great little vacuum	0.9906419	0.8891972
This thing rocks!	0.9984205	0.92726237
Why the cord?	0.92451316	0.40867656
Best purchase I ever made	0.94711393	0.81508064
Little Brute	0.9031197	0.91188836
Awesome!!	0.98564017	0.84022784
Meets expectations	0.9982748	0.8414779
No way to clean the brush roll	0.2261155	0.7319878
Sucks so little it sucks	0.00542586	0.7195572
Works great, fills up fast	0.96632105	0.8405095
Good handheld for small jobs	0.9754284	0.8956072
Vacuum	0.98534864	0.7085058
Fine dust will clog on/off switch	0.044782862	0.8188934
so-so	0.55924964	0.6731811
Small, Powerful	0.99319696	0.9090483
Eureka Hand Held Vacuum	0.9449698	0.82378906
Finally!	0.99514467	0.8909131
Great for stairs and boat	0.9583147	0.86473674
Eureka 71A hand held vacuum	0.9847435	0.8816644
It's a vacuum.	0.9977055	0.79534113
The Reviews Were Right AND RAINBOW ATTACHMENTS FIT	0.9384701	0.81620806
Good handheld vacuum.	0.9897912	0.9046885
This machine is awesome	0.43957025	0.8313588
Great little handy vacuum!	0.99392927	0.85288644
Not a Fan	0.72883135	0.7349499
Great vacuum!	0.98453265	0.88650286
GREAT VACUUM.....FOR ABOUT 2 YEARS	0.19638737	0.7508517
Good for small area	0.3831162	0.6971951
Great on cat hair	0.9943216	0.8731047
Good little machine	0.90385115	0.8254533
Nothing but power!	0.9373041	0.8914539
This vacuum really sucks, but in a good way!	0.93553233	0.85109943
Absolutely wonderful	0.9992884	0.8661777
Works Great on Pet Hair	0.99914026	0.8564094
crap	0.0016799314	0.6650261
Great for pet hair	0.974814	0.8524504
Eureka 71A Hand-Held Vacuum	0.9670688	0.8219462
Dog hair beware!	0.9317141	0.85999054
great hand-held	0.32854027	0.66314125
Purchase	0.9798234	0.8087836
