summary	sentiment	genuineness
Sprays all day!  For Freedom!  The only MK-9 Stream 1.3% Red Band/1.3% Blue Band Pepper Spray I will ever need	0.95512	0.80467844
Great Stuff!	0.97199935	0.8300502
More than just pepper spray!!!	0.8098658	0.70710266
When free speech needs protecting..	0.7204709	0.5386338
Is there a safety switch for this product?	0.8966573	0.5071491
Makes babysitting a breeze	0.94399995	0.83694786
Remember when Moses parted the sea? This will be the closest reaction you can possibly have in the form of spray!	0.75574243	0.6706308
Not only is a food product, essentially, but it's a food group!	0.9716841	0.38721606
Excelent for queueing	0.599582	0.44733608
Thrilled that this is on Sale for Christmas	0.41676196	0.75690705
Wonderful, hilarious gag!	0.744419	0.39655167
DOESN'T DO THE JOB - THOSE STUDENTS ARE STILL AT IT!	0.44124103	0.63215905
The only brand worth trusting to suppress and punish peacefully protesting students.	0.63164306	0.4108684
Violent control  the whole family can enjoy....just in time for the holiday season!!	0.99666697	0.801841
"Gives the Kids a Reason to ""Take a Bath""!"	0.9781405	0.8088959
Annoyed by Inferior Capsaicinoids?	0.9151263	0.84329194
Zombie Effective?  NO!	0.159945	0.52402115
love spicy food?	0.48175	0.34044316
I Don't Always...	0.6339594	0.22080532
If Megyn Kelly says this is a food product!	0.63967746	0.15372702
For your everyday human-bug infestations	0.9678908	0.80797803
Yummy!	0.9793798	0.57274204
Limited effectiveness at deterring hippies	0.48413596	0.61251754
Repression at a bargain price!	0.56020945	0.3708432
Black Friday was Orange Friday for anyone who got in my way today	0.47061008	0.4742823
Black Friday	0.36249685	0.3610718
Act now! Democracy won't last long!	0.96904045	0.82788664
Internet Meme Juice!	0.9489833	0.5679987
NOMNOMNOMNOM	0.86991477	0.6812922
Bummed I didn't hear about this sooner.	0.93027335	0.34288013
Ways to improve product	0.684378	0.5827144
Works great on gypsies	0.764392	0.49971554
Essentially a food product	0.26515526	0.36187944
Good for ADD	0.95988303	0.80544055
When Exlax-laden brownies just won't do	0.73648846	0.33337653
No Stars here.	0.20210336	0.5491212
Revolver	0.5793769	0.23703623
I just can't support this product.	0.7107548	0.25491402
1.3 red, 1.3 blue provides effective defense.	0.94409055	0.7709939
A fantastic improvement on all previous peppery goodness.	0.756021	0.70687795
Totally unsatisfying	0.97921044	0.819285
Spray on some holiday cheer and have a religious experience at the same time!	0.9868339	0.8422906
Perfect when unbathed people rush you.	0.59835	0.43125278
OFFER ONLY GOOD WHILE SUPPLIES LAST!!!	0.875592	0.8515238
Works great on kids!	0.98023784	0.71884197
Just Plain Lazy	0.66708	0.5984083
Works on everybody...	0.85040575	0.48087078
Teaching	0.91211385	0.81829566
Burns So Sweet	0.75493455	0.8343187
deloishous	0.52695215	0.33648944
Need hair on your chest?	0.92144006	0.7081151
Just what victims of FOX reporters need.	0.9237497	0.71027565
A great fragrance for successful living	0.9693615	0.74565524
Power To The People !!	0.92833287	0.6800022
Bon appetit!	0.44783485	0.6830374
Great for adding pepper to your BBQ	0.7297568	0.47405672
Awesome Culinary Ingredient	0.91151077	0.5957386
Great for Tourists In Times Square	0.9589966	0.8236356
Delicious, probably not nutritious	0.7470732	0.8200244
Liberal Defense Technology 56895 MK-9 Stream	0.7010535	0.7035037
Food Product AND Crowd Control	0.14503972	0.28628457
Other Harmless Vegetable Products	0.97876215	0.6593955
Food my @$$!!!	0.8611718	0.2944778
My parenting style has been affected forever!	0.9041504	0.6476001
Relief in a can!	0.94897854	0.6999779
Self-Defense Salsa	0.9161674	0.79610866
Made a Great Halloween Trick!	0.9773876	0.6033583
Excellent first amendment stopper!	0.9895682	0.7997105
Was this the mace that launched a thousand quips?	0.8551021	0.19148383
Wholly unsuitable for eating	0.054014944	0.7193518
Do not apply on yourself!	0.41815057	0.7395053
epic win	0.8445699	0.5293966
Pedestrian Traffic must Flow Freely	0.95234716	0.74285805
Ultimate Stopping Power	0.49572074	0.30581063
Wow!  Gives a lickin' and keeps on tickin'!	0.42826098	0.36435997
Useless Product - does not reliably cause children's eyes to bleed	0.31312644	0.7497756
family discipline has never been better.	0.7077852	0.688468
Accept no substitutes when casually repressing students	0.5837616	0.4059933
Highly effective	0.995637	0.55519897
Perfect to Put to silence the Puny Pleas of the Proletariat!	0.84198743	0.7236892
For Those Dangerous Situations in the Park	0.8473239	0.7766207
unforeseen consequences	0.9873147	0.6750061
Great for basting turkey!!!	0.99034065	0.851525
Delicious!	0.9501799	0.67864925
Sends Trust Fund Cry-Babies and Spoiled Brats Back to Mommy	0.99841833	0.8554017
"Feeling ""Threatened"" or ""Surrounded""?"	0.86837083	0.7598814
Needs more pepper, less spray	0.697563	0.64341146
Prefer Tabasco	0.47973293	0.5853697
Very effective for written word activists.	0.91025174	0.84737813
Defense Technology's 56895 MK-9 Stream Pepper Spray,	0.12780827	0.15024719
Ideal Stocking Stuffer for that hard to buy for Fascist	0.9722168	0.71709335
Following Megan Kelly's and Lt. Pike's advice...	0.2085116	0.56358546
Thawed My Holiday Turkey in No Time!	0.9584033	0.65292394
Tired of Tobasco?	0.74596596	0.6574179
Perfect for indiscriminate use against kids	0.97316957	0.67803574
Ineffective	0.030008797	0.67753935
fox news was right it's just a vegitable	0.78041244	0.44403735
Delicous!	0.9213912	0.28173974
The most interesting democracy suppressor in the world	0.82948834	0.52993673
Disappointing Results, Messy Clean-Up Afterwards	0.30201316	0.6958915
It's inconvenient, essentially	0.7686828	0.84638995
Smells like...  victory.	0.8920368	0.68161726
Same stuff as seen in District 9	0.80620253	0.4418869
Perfect for turning the heat up a notch	0.33253515	0.57794493
Tastes Great, Less Filling	0.9133255	0.57006294
Bam! Compliance!	0.6622642	0.23546161
Seasoning for the face!!!	0.9946077	0.8621037
Great for the kitchen!	0.98607844	0.7497838
Not for serious hippie freak infestations	0.0875555	0.64559865
Ladder in stocking FIXED!!	0.48283637	0.5982373
Not what I expected	0.93383634	0.67358786
A red bottle for us red state people !	0.9418642	0.6628655
He who would be free must himself strike the blow.	0.9914976	0.7803435
Best Food product Derivative	0.99246055	0.74223346
I was told....	0.34254587	0.24165174
Variety is a Spice of Life	0.91403586	0.69764084
"Stops 'em From ""Going to the Walkers"""	0.9950936	0.8381738
Works Great On University Students!	0.87640566	0.62817764
Great For Getting Rid of Unwanted Litters of Kittens!	0.97042465	0.6475647
