summary	sentiment	genuineness
Built Like a Tank	0.9966453	0.8666342
Get One	0.988868	0.9169844
I would recommend	0.90614665	0.7251993
WARNING - NOT A PRESSURE COOKER!!	0.74578077	0.80140954
All American 21 1/2 qt. pressure canner	0.94857746	0.87291116
Steam Pressure Gauge	0.8279703	0.9300173
Excellent Cooker	0.84925586	0.5792614
Great product	0.9875777	0.8903204
Im very happy	0.93009937	0.9041769
Get a Pressure Cooker - Specifically, This One	0.89368486	0.9215241
Impractical	0.23366487	0.8437248
new to canning	0.92712015	0.71293473
Best part USA made!!!!!  :-)	0.9621332	0.85031635
Great Product-The Real Deal	0.981821	0.5095009
All-American Pressure Cooker (by Wisconsin Aluminum Foundry) - a pleasure cooker	0.99645764	0.96572834
Industrial Strength and Quality	0.48167217	0.78431475
Real All American	0.9921571	0.84718275
This is a fine piece of equipment	0.92991245	0.60690093
Great Product	0.9781818	0.87188137
I love My All American 930 Canner!!	0.60172623	0.9025349
10 stars would be more appropriate	0.99817455	0.9014619
The Best Canner Ever	0.99528164	0.7321909
Excellent Canner	0.9829025	0.9271008
all american pressure canner	0.95970076	0.92204505
The biggest pressure cooker my stove can handle	0.52456814	0.95400286
Great pressure canner	0.97680295	0.77548164
heavy duty and big	0.9522904	0.82066816
Works amazing!	0.9914287	0.86098313
Pressure can with confidence	0.9821478	0.9691796
Cloudy water and metallic taste	0.365506	0.8736629
All American Canner	0.16985984	0.7391963
Fantastic!!! First timer or mature hand - get this make.	0.7147331	0.8709356
Good canner, no so good instructions	0.96499056	0.5526232
excellent product	0.8968811	0.7062557
Best Quality Canner	0.99390924	0.8859807
Great and Sturdy Pressure Cooker	0.9984956	0.91445297
Great Canning	0.9883775	0.530642
Built like a Battleship!	0.55471706	0.7943283
Absolutely worth every penny.	0.9579761	0.9653505
Wonderful	0.97441465	0.93143934
Fantastic!!	0.9986035	0.9802188
Bad packaging, great product	0.31290394	0.6911247
Top Notch	0.9907348	0.9071264
This canner is great!	0.99449134	0.92579335
Canning	0.98891276	0.72553045
This thing is a MONSTER!	0.9137155	0.95009345
Nice....	0.98385334	0.8531724
Exceeded our expectations	0.9971003	0.8527614
Love it	0.7196796	0.4372597
Robust no nonsense cooker	0.848418	0.8775348
Yes you Can.	0.99626297	0.7047147
pressure cooker	0.5824597	0.7508671
Incredible!	0.9985983	0.83458865
Best canner ever!!!!	0.9771567	0.2893046
Very Happy Canner!	0.98237646	0.7679073
Great Canner!	0.9946865	0.9138085
Made in America! Great quality!	0.96293706	0.8225715
BESTEST Wild Bristol Bay Salmon canner	0.8621272	0.52742726
It's A Beast	0.7204197	0.9497154
Bought it to cook beans, can't cook beans.	0.24930118	0.7148899
They are right	0.81799275	0.87814564
pressure cooker,the best	0.8648449	0.7927525
A dream to use!	0.9862851	0.82555246
Old fashioned American made quality.	0.94651026	0.70738375
Best Canner Available	0.9932968	0.8229702
Best investment ever!	0.99489564	0.9190146
Bought this with great expectations, but was disappointed	0.026228067	0.8277834
Made in America	0.98092604	0.81964475
Great product	0.99917537	0.7818666
Excellent product	0.24027804	0.75380105
All American canner	0.98899627	0.5939499
Mr	0.97985965	0.84097844
Love it.	0.9415224	0.89208925
I can't say enough good things about this Canner	0.9900619	0.8435959
Last one i ever need to buy	0.98836774	0.6756744
American made; worth every penny	0.6195404	0.42523062
Real Deal	0.9894056	0.56437725
The Mother of All Pressure Canners	0.9592662	0.91066915
Love it	0.967507	0.9273778
All American 921 pressure cooker/canner	0.9995103	0.8763597
Fast hassle free canning	0.9005189	0.8641506
Quality self sealing product	0.9342438	0.872821
Great Pressure Canner	0.66736424	0.80600154
All American 921 21-1/2-Quart Pressure Cooker/Canner	0.9988834	0.82190764
great	0.9929796	0.8937901
Buy American!	0.97367734	0.87791944
All American 921 Pressure Cooker/Canner	0.96868706	0.77745533
Top quality	0.98202056	0.95082176
Money well spent!	0.9747025	0.92221045
Awesome workmanship. Love it	0.9943692	0.7265057
outstanding.  very similar to Mirro...just a lot larger	0.953898	0.8792256
you get what you pay for, and this is the best money can buy.	0.9953968	0.79507315
Love this thing	0.9368682	0.87421244
Top Quality	0.9584631	0.90870774
Presssure cooking is sadly a lost art...	0.9803341	0.8472405
Really worthwhile purchase!	0.9993876	0.9159413
Love it!	0.9486612	0.82198614
All American Pressure cooker	0.96842325	0.87451196
30 qt pressure canner	0.9913291	0.71900624
American Made, American Quality	0.99899715	0.8386938
Pressure cooker	0.53062594	0.771496
All-around best pressure cooker/canner	0.985849	0.73171276
This was an incredible deal!!	0.97315365	0.8289382
The BEST Canner You Can Buy!	0.9964316	0.86923057
Exactly what I was looking for	0.9917481	0.86648977
Possible overkill	0.5175762	0.7745634
My replacement	0.93377614	0.7333893
All-American 30 Quart Canner	0.996077	0.8431153
First and last pressure canner I'll ever need	0.9976361	0.8934488
Best canners ever	0.993353	0.82683843
All American 921 near professional canning ability	0.969763	0.93659014
Best canner ever!	0.99167424	0.9298366
Great pressure cooker	0.99810755	0.83358026
Completely trustworthy like an old friend	0.98807496	0.8984678
Holy battle tank batman!	0.0054732575	0.8073327
Quality	0.975425	0.86709917
Great Pressure Cooker (BIG)	0.866402	0.8869028
Awesome Performance / Not to Pretty Inside	0.6368361	0.14649893
Got my first All-American pressure/canner in 1984. YearsLater, ...	0.95115846	0.42039362
This is on my wishlist!	0.8884582	0.7130221
High Quality Pressure Cooker Canner	0.86652255	0.25544754
Simply Outstanding	0.9958199	0.9052424
Good purchase	0.95002234	0.8287001
I gave this one star to offer a reason for other posts	0.9009228	0.84383565
Great canner	0.95775694	0.85511106
Well Made	0.82183397	0.78940934
Yeah for canning!!	0.86050904	0.86350274
top notch canner	0.14639395	0.64685744
Highly recommend!	0.9500071	0.70232105
Fool Proof and Fantastic!	0.9907521	0.93795586
Couldn't love it more!	0.9976151	0.73477846
Love it !	0.99159896	0.8864505
dont foget to lube the seams	0.62281203	0.6668615
Great canner	0.97953016	0.91095746
The best pressure cooker ever!!	0.99436414	0.7997947
BUY AMERICAN	0.995826	0.1031556
Excellent Pressure Canner	0.9859635	0.88422483
This thing is awesome!	0.99321705	0.8853447
The Rolls Royce of canners!	0.9922673	0.8481401
Just Great	0.9991364	0.92628187
MAKING STOCKS, BROTHS, ETC...	0.96436745	0.93565756
They love it!	0.9810105	0.6301179
EXCELLENT Pressure Cooker, but WAY too small	0.9711572	0.91233504
Deli Manager	0.84423536	0.78573513
Great canner - unless you're doing quarts	0.7869362	0.7922391
Wow	0.99347925	0.8771582
Wow! What a Pot!	0.86951774	0.73020136
Very excited!	0.99783224	0.8167485
Do not let the price scare you!	0.99836046	0.92608464
#910 is PERFECT for smaller batches!	0.9305072	0.9095394
LOVE IT	0.99859685	0.73831016
Cindy McCament	0.9689484	0.8150146
Great pressure canner - works for quarts and pints	0.9983146	0.96541804
All  AMERICAN  canner	0.99339855	0.8821766
Quality crafstmanship	0.99259275	0.71138924
no gasket - it's great!	0.88950986	0.86540407
Very Nice Product	0.9862693	0.8650073
Love my pressure canner	0.9834856	0.69077754
Heavy duty pressure cooker	0.99013066	0.79859143
Great quality	0.9927872	0.7839989
Great quality, even greater manual/cookbook!	0.8896151	0.92523175
Love it	0.96376413	0.9103875
Great canner, love that it's American made	0.9955776	0.8928533
GREAT product!!	0.9850358	0.79462165
Great, but get a bigger one	0.2688303	0.7277737
Just the thing I needed.	0.9839498	0.85077935
Well worth the price	0.66436356	0.80156064
Excellent Product	0.9924263	0.8534028
AMAZING PRODUCT!	0.9966664	0.882019
Awesome pressure canner	0.9822119	0.79174006
Only 6 Leifheit pints (or 6 quarts) fit into this canner	0.47166187	0.79100084
Best Canner Ever !	0.99786633	0.92044824
Perfect pressure cooker	0.88877887	0.89099514
Amature canner	0.71192336	0.8231172
21 1/2 Qt All American...AMERICAN MADE...Pressure Cooker	0.9898823	0.90358454
Amazon Rocks	0.99572754	0.89345187
Great Buy	0.9950635	0.86208564
Impressive quality and workmanship	0.62395656	0.62119156
Great unit	0.99677855	0.801199
Pressure Cooker	0.993971	0.8144361
Excellent Quality - Worth the extra money	0.99715877	0.8949817
Not a Throwaway	0.65114814	0.7886204
One of the best canners	0.9553454	0.803317
Pantry Stocked!	0.9769248	0.6503809
Love my canner	0.84505486	0.7434311
Does the job well	0.96257883	0.9212367
Canning chicken	0.9969729	0.9210462
Just what i wanted	0.9220363	0.9328287
The Perfect Starter-Canner	0.9923339	0.94752717
Great cooker	0.988698	0.79805875
Very finicky....	0.54626334	0.78217465
Very Well Made!	0.52957004	0.842008
&#34;Well Built&#34;	0.9754454	0.885053
excellant	0.9770775	0.7537514
Awesome, five star service.	0.99244773	0.621442
All American Pressure Cooker  41 1/2 quart	0.9997205	0.9314203
under pressure	0.9968334	0.7924954
Amazing tool for my kitchen!	0.994692	0.86187077
don't by anything but this. It will last you the rest of your life.	0.99470925	0.89668125
Do not cook tomato sauce in aluminum cookware.	0.17858121	0.5935217
Best canner	0.9456991	0.9204064
Great Canner!	0.9898665	0.9166357
Awesome Pressure Canner	0.98292553	0.75467527
All American canner	0.9902441	0.7818805
Setting the Seal for 1st time Use	0.26056924	0.87767714
Beautiful piece of kitchen gear.	0.95440984	0.87295187
awesome!	0.9922077	0.5981875
REALLY SOLID!	0.034741346	0.80183107
All American Pressure Cooker	0.98057806	0.79919654
Canning	0.8759351	0.8264342
Worth it	0.98435426	0.70853025
Better than I expected	0.9830035	0.9622848
Everything I wanted	0.94854003	0.55912143
We should have bought this years ago!	0.9953265	0.96823055
USA and no gasket, yes!	0.81135064	0.7568485
Love love love this canner	0.9641809	0.8933141
There is just no way to explain it	0.99920255	0.91362035
Super product.	0.99889165	0.8580521
Outstanding	0.96750826	0.8692731
Just read the instructions	0.9706124	0.8856714
Awesome Canner	0.9536637	0.8122494
Amazing	0.98480034	0.7911091
Great system	0.98725224	0.85560125
All American 921	0.99647164	0.7818181
Best pressure cooker ever!	0.99657154	0.8824317
AWESOME	0.5875798	0.82554007
All American Pressure Canner 910	0.9840789	0.8929334
What an American made winner!	0.9993749	0.9588384
Sweeeeeet	0.5556983	0.8363733
It's the BEST!!!	0.9717833	0.8703346
Great pressure canner	0.98066074	0.8107157
American Made and Wonderful Pressure Canner	0.99291915	0.7982542
Pressure Canner	0.98255515	0.7702423
Best out there! By far	0.96859926	0.70178187
Pressure Canner	0.99462813	0.8928741
pressure cooker	0.97979635	0.5412052
Quality product	0.7380379	0.647416
Pressure canning	0.99741626	0.7900636
Heaviest Duty Canner For Home Use!	0.9159636	0.9487758
All-American 15-1/2 Quart Pressure Cooker	0.99650013	0.87729245
If you're a canner - All-American canners are for you!	0.99615014	0.8854823
This is the best canner out there.	0.9988285	0.946752
Can can	0.9955562	0.6307051
Pressure Canner	0.9319162	0.69699645
monster canner	0.9586525	0.5952577
Like a Team of Workhorses	0.9200854	0.9017381
Best Canner Ever	0.9974234	0.8469946
All American Pressuure canner cooker	0.97717404	0.73118
made in america	0.17633976	0.8839498
All American 30 Qt. Pressure Canner	0.7416982	0.8621426
Great pressure canner	0.9512096	0.88730854
Worth the money!	0.9949196	0.8764442
American made!	0.9975222	0.8944043
Loved my pressure cooker	0.99709797	0.83681196
Solid and Well Built	0.9636444	0.8638717
Pressure canner	0.98871183	0.7240768
Amazing canner!	0.9795228	0.9435308
Great Canner	0.99769527	0.78485066
Everything I wanted	0.9954312	0.8445678
Excellent Product	0.9344044	0.74589825
It has already broke.	0.03301362	0.7339685
Perfect for flat top range.	0.998681	0.90084827
The Best Of the Made In The USA Products.	0.9543407	0.86505276
JAR SIZE	0.86109495	0.7476207
Pressure Canner	0.9311325	0.9251
Wow- overwhelming!	0.7137098	0.8138858
Love it	0.98181367	0.9078785
very good canner	0.95105666	0.7842171
Easy to use and master for home canning.	0.91860044	0.9118384
The Best Cooker On The Market	0.9977418	0.6292882
CANNOT BE USED ON GLASS, CERAMIC, OR OTHER FLAT RANGE SURFACES	0.99829787	0.10921445
Fabulous piece of equipment!	0.99742573	0.8674529
What was I waiting for? This is da bomb!	0.9864516	0.9295515
Nifty cooker!	0.9940176	0.8894785
wonderfull pressure canner	0.99581736	0.8589179
Great Pressure Canner	0.9579702	0.81471467
Excellent	0.9946278	0.6434247
Don't use non-aluminum cookware inside this!	0.07442369	0.8941718
great quality equipment	0.77373636	0.62558043
canner	0.9950552	0.8066825
Great Preassure Cooker	0.9254445	0.8362006
Cooker and Canner	0.9978097	0.91252106
Sucessfully used on a glass top stove, wonderful canner.	0.6425923	0.91038096
Very well built	0.99483997	0.91225034
Review From a Machinist	0.44410384	0.94843984
pressure canners on glass cook tops	0.67090625	0.8645666
All American 921 21-1/2 Quart built like a Tank	0.86979985	0.869263
Can't process quart jars!	0.30588502	0.6920568
best pressure canner ever!	0.9875271	0.87809646
Good looking	0.6443407	0.19533856
Canning Successfully 101 -  Review of a great product !	0.6447309	0.97518903
Increasing our bottom line	0.97184515	0.9391579
The Motherlode	0.97801375	0.7996078
True American Craftsmanship	0.9661456	0.8001176
30 Quart Pressure Cooker	0.75712734	0.51947707
Best Thing Since Sliced Bread	0.9950153	0.930987
Great quality; unfortunate style	0.37472278	0.7875215
All American, model 915	0.9949812	0.84966326
pressure canner/cooker	0.9913203	0.78708094
Flawless performance!	0.9692142	0.92882884
This beauty is going to last several lifetimes!  Works like a champ too!	0.96409935	0.9002301
THis is the worst canning product ever!	0.009182729	0.8220496
Under Pressure	0.99427444	0.8919508
Nothing to be frightened about.	0.8958466	0.8735709
NCanneer w/no gasket!	0.9500487	0.23745987
Can't get better than this!	0.9854382	0.8448842
Quality	0.99442494	0.8257445
GREAT product!	0.93066967	0.17928405
This is the best!	0.9848378	0.8697892
Works are advertised	0.991667	0.8504245
WW3 Fallout shelter; arrows and dents	0.9412613	0.94945675
Built old school solid	0.98999995	0.78110844
Played price, lost sale.	0.9437254	0.87549466
Industrial-strength canner	0.9949057	0.7787344
Quality, Quality, Quality	0.9915064	0.8525399
Great Product!	0.97619355	0.9249937
Excellent canner	0.9963492	0.8730367
A girls best friend	0.6540935	0.8194612
Quality and Safe Cooker/Canner	0.9937888	0.85843736
Works like a dream	0.9422042	0.6990056
Pressure cooker	0.98006755	0.7699502
Be aware! This Pressure Cooker does not Cook  Beans	0.67527163	0.7035995
All American--Best canner on the market	0.9964013	0.93777126
all american pressure canner model 921	0.9872815	0.9207963
Excellet Product	0.5007924	0.90582
a must buy	0.63763356	0.9015968
Top of the line pressure canner! Great service!	0.40481505	0.6601929
so simple!	0.97533876	0.9266038
Great size for what I need.	0.9607345	0.9258331
Pressure cooker canner	0.8342999	0.7664423
DURABLE LONG TERM PURCHASE	0.95061415	0.89456797
If you want the best...here it is...	0.9784395	0.7263674
Will last forever!	0.9713595	0.85927784
All American 41 1/2 Quart canner	0.87965316	0.8025952
Made in USA	0.9170464	0.54176104
Not for glass top stoves	0.8554015	0.8732178
Awesome canner!	0.936206	0.8685609
love it!	0.9577648	0.8762117
Damaged item due to shipping.	0.16056496	0.74300426
How did I live without this? All-American 30-Quart Pressure Cooker/Canner	0.994007	0.96963286
A Pleasure to Use	0.9666312	0.8233745
great canner	0.9994635	0.8577587
GREAT... WHAT MORE CAN I SAY!!	0.9625433	0.9322648
Look No Further!	0.92968756	0.8718293
Won't know until I actually use it next summer....	0.28800967	0.4443272
Absolutely love the unit - BEWARE AMAZON SHIPPING	0.47861868	0.7532446
All-American 30 qt Pressure Canner	0.98803	0.8090456
twice as fast	0.5021521	0.76399326
Amazon Customer Service Rocks!	0.012253556	0.536341
Awesome, but not for everybody	0.89347726	0.9419632
Very good quality	0.9801493	0.8439792
I love this canner!	0.9687056	0.88887644
A great purchase!	0.016995026	0.69681245
All American 30 Quart Pressure Cooker/Canner	0.99284416	0.86195767
All-American 30-Quart Pressure Cooker/Canner	0.9874489	0.8139479
Hats off to Wisconsin Aluminum Foundry	0.63263047	0.83940035
it works !	0.62681943	0.8149008
Excellent	0.98050183	0.7643448
As expected, a superlative Cooker/Canner	0.69606835	0.902766
The canner's friend	0.9151972	0.75055444
all american 30 quart pressure canner	0.9597842	0.86661047
