summary	sentiment	genuineness
Great Product!	0.9742992	0.8571473
"Review from a ""Floor Fanatic"""	0.68288857	0.8929073
On my 2nd one	0.92350215	0.91002357
Wonderful Cleaning product	0.9157025	0.8074632
No water came through to floor	0.0043921364	0.67811465
Best floor consumer level floor cleaner on market	0.92057055	0.9421079
Don't waste your time with this vacuum	0.17149238	0.49883392
A floor cleaner that really works and saves my back.	0.99766386	0.885125
A Disappointing Piece of Junk	0.006094127	0.7389842
Great Cleaner	0.9975464	0.8919481
Does a good job, but is very heavy and a few setbacks	0.2785579	0.83075833
really really worthless	0.0075474055	0.6288503
What a WASTE of money! (How do I hate thee, let me count the ways...)	0.0243246	0.75685894
I wish it was a truly green item	0.22963272	0.71442217
Lucked out. Return box was still in the Trash.	0.019853128	0.6731304
Foormate	0.9691167	0.82350224
No hesitation - the best wet/dry Hardwood Floor Cleaner!	0.99256414	0.934016
The review if you have dogs and mud	0.3695687	0.8587912
I'm in love!!	0.9541121	0.93851346
1 Boxer + 1 Pug + FloorMate = HAPPY MAN	0.9620367	0.85695004
I WILL NEVER USE A MOP AGIAN	0.99948114	0.055452127
Like, but I think it's broken	0.3863283	0.74985874
Love it!	0.73362	0.7788097
Good for scrubbing, awful for vacuum and sweeping function.	0.057754703	0.76283264
Cleaner solution will not release after only 1 use!	0.040946364	0.84220123
did not perform up to my expectation	0.62661064	0.8018264
Bad Purchase	0.019560294	0.36462295
AWESOME! All in one, just about.....no more mopping for me!	0.74282515	0.912036
SpinScrub is Amazing!	0.7155645	0.8613143
WONDERFUL PRODUCT	0.99868244	0.9193418
waste of time and monster	0.023726754	0.6328787
Best floor scrubber!!	0.99502194	0.8853431
Please see pictures that I have submitted along with this review, as it's the only thing that will do this machine justice	0.49058148	0.8852881
Useless	0.08771471	0.66882116
Too hard to push around	0.30721474	0.77153766
Effing amazing!	0.99331033	0.9414803
Perfect for that OCD home owner	0.96593094	0.93154395
Great Product	0.9877274	0.83900887
Love this! (Updated 2.5 years later)	0.9777403	0.9843002
really happy with this one	0.99682164	0.91427046
Saved our dog's life	0.8678464	0.8476784
not as great as it sounds	0.07576677	0.71189237
Fantastic, now I have clean floors!	0.9749956	0.913038
I LOVE my FloorMate	0.9536548	0.8494215
I'm Sold!	0.96819097	0.9217361
Don't toss your mop	0.64883953	0.79719764
Easy to use, Cleans great!	0.9955224	0.8594734
not worth the money	0.7383323	0.78738916
Did not do a good job on our floors	0.01029875	0.7075005
Can't recommend enough!	0.9836759	0.9520922
Replace for the worn out one	0.8421012	0.84876764
Make sure you connect the handle securely!!!	0.17185651	0.868092
Big Disappointment	0.004941827	0.780437
Thanks, Hoover.	0.9820547	0.89061135
Don't get it !	0.020699456	0.60119003
A Great Product If You Have Tile Floors, Dogs, Kids	0.95686775	0.92484635
Does what I need it to do	0.87946594	0.83771586
Lacks Suction and Actually Scrubbing Power	0.026345596	0.8290588
Very good product	0.79310286	0.8574637
Great for Tile floors	0.98958987	0.84103173
doesn't save time, actually more work	0.0055468255	0.8137038
Works well on Saltillo tile floor!	0.11374701	0.75327325
I wasn't expecting much...	0.974916	0.9442233
The best thing to happen to my floors	0.58284605	0.7396906
Broke after one use	0.092301354	0.52140653
Works	0.9232652	0.71386415
Great idea but disappointed me	0.043961428	0.751502
Not worth the time spent using it and buying it	0.4716013	0.8741989
First one lasted ten years, just know how to use it. Good tool	0.48204893	0.90544957
Dont bother	0.0025907685	0.415024
lasted 3 whole  MINUTES	0.0026753484	0.7971892
Nobody does it like Hoover!!	0.96306664	0.697908
Genius idea.  Good execution but I would wait for design updates in the next generation.	0.21001843	0.9522211
Works exactly like you think it does	0.52833796	0.8122953
Second Floormate that I've owned recommend without hesitation	0.9831912	0.8717488
Hoover, please bring back the grout brush block!	0.020007879	0.8305353
Better than I expected.	0.9133452	0.84468305
Item flimsy and packing box demolished upon arrival!	0.00709133	0.8131339
Easiest floor cleaner ever	0.9904564	0.8766596
hoover floormate	0.0053609614	0.7542885
I really feel like my floors are getting cleaned.	0.41928267	0.78482246
Not worth a tinker's damn	0.022002924	0.7562013
Floored By The FloorMate!	0.3314763	0.7063299
Good but not Great	0.10195979	0.7813827
Better than expected	0.30282086	0.86293113
Not as awesome as I thought it'd be	0.3177129	0.7975941
Wonderful	0.988808	0.8992688
well worth it if you have a lot of tile	0.85089976	0.8540686
First one was defective, second one is ok	0.303404	0.71822673
Never got to use it!	0.054430787	0.42896843
Missing Items upon delivery	0.11000443	0.6849503
