asin	summary	sentiment	genuineness
B0088U4YAG	Works and Tested with iPhone 5, iPhone 4/S, 3G/S and the New iPad Mini as well as the 4th Gen iPad with Retina Display	0.9297595999999999	0.8551241
B0088U4YAG	Doesn't charge my note 2 on GPS	0.09012312	0.7136501000000001
B0088U4YAG	Can charge battery and Waze at the same time.	0.31031018	0.69874567
B0088U4YAG	NO longer works	0.034815997	0.5764298000000001
B0088U4YAG	Does not fit OEM iPhone 5 USB	0.17338201	0.5812645000000001
B0088U4YAG	Good, honest backup charger, great for owners of Apple gadgets	0.9427885	0.7076526999999999
B0088U4YAG	Just what I needed	0.9864632	0.8435905999999999
B0088U4YAG	Bought 2, one didn't work at all.	0.33364037	0.67401004
B0088U4YAG	DOA (dead on arrival)	0.005799949	0.58807176
B0088U4YAG	Solid design, build, and performance	0.99451697	0.7330864
B0088U4YAG	Review for use with Nexus 7 Tab,Nexus Galaxy phone, Samsung Galaxy 7.7 Tab, Sandisk Sansa Clip mp3 player	0.7895588000000001	0.85539055
B0088U4YAG	PowerGen did not live up to description.	0.6104010999999999	0.7270821999999999
B0088U4YAG	Great Charger for Split Households	0.99354285	0.7833982
B0088U4YAG	Actually Keeps My HTC One Charged	0.9747981	0.84449434
B0088U4YAG	50/50 chance of failure	0.14733785	0.6651387
B0088U4YAG	Enough power for Samsung Galaxy s4	0.85169554	0.7506659000000001
B0088U4YAG	Charges the Samsung Galaxy Note II, but MUST USE high grade USB cable/Factory!	0.96865845	0.77455276
B0088U4YAG	Loved it!	0.9774219000000001	0.7451350999999999
B0088U4YAG	Save Your Money	0.20790407	0.7116581999999999
B0088U4YAG	fine for nexus 7	0.6364998000000001	0.47457066
B0088U4YAG	Two Failures	0.24370965	0.69359577
B0088U4YAG	a very good USB power adapter	0.95563424	0.7482571
B0088U4YAG	Quality high power DC charger	0.9803384	0.7210436
B0088U4YAG	Works great!	0.99726975	0.6810494
B0088U4YAG	Excellent and not too bright	0.9755099	0.80105865
B0088U4YAG	Works as advertised	0.6529057	0.7840309
B0088U4YAG	Saved my car battery from a power inverter that kept it drained at all times.	0.9281908999999999	0.80881435
B0088U4YAG	Best mobile charger by far	0.9893881999999999	0.6038872
B0088U4YAG	Great customer service	0.5570581	0.5762236
B0088U4YAG	Overheated first time I used it	0.08910066	0.4637128
B0088U4YAG	Extremely Disappointed!	0.001906544	0.7644350000000001
B0088U4YAG	Nicely made and convenient	0.99374	0.8517701999999999
B0088U4YAG	It didn't work	0.039308906	0.44334215
B0088U4YAG	Doesn't work as described	0.04900822	0.45788628
B0088U4YAG	Failed after about 7 uses	0.19582903	0.7812909
B0088U4YAG	Fried itself	0.20147020000000002	0.39272034
B0088U4YAG	Nope.	0.0043816864	0.53188384
B0088U4YAG	Not worth the money.	0.027580708	0.5836758000000001
B0088U4YAG	I need my money back	0.01572296	0.3505047
B0088U4YAG	charge the nexus 7	0.022922575	0.73801386
B0088U4YAG	One of two ports failed.	0.0072640777000000005	0.5338890000000001
B0088U4YAG	Works Great	0.9960013000000001	0.76545197
B0088U4YAG	GREAT iPhone 5/iPad 3 charger	0.7079761999999999	0.6597824000000001
B0088U4YAG	Didn't last long	0.04343596	0.63784707
B0088U4YAG	Avoid this Charger at all!	0.041308403	0.56254095
B0088U4YAG	Doesn't charge at stated rate for Android devices	0.03902957	0.7378945
B0088U4YAG	This usb car charger is amazing!	0.9195981	0.72568667
B0088U4YAG	Good product	0.9817844000000001	0.63431144
B0088U4YAG	does what it is supposed to at great price	0.9973353000000001	0.80018383
B0088U4YAG	I recommend this	0.97316957	0.7281438
B0088U4YAG	Gift for wife's van	0.98965514	0.7631165
B0088U4YAG	Works Great, quick charge	0.35040468	0.70310116
B0088U4YAG	Works great so far!	0.93602717	0.6460336
B0088U4YAG	Awesome purchase.	0.99341464	0.8138055000000001
B0088U4YAG	Perfect Charger	0.79202497	0.7825054
