summary	sentiment	genuineness
No problem with seller or delivery	0.13116516	0.7768664
Excellent!	0.9989743	0.77055866
Works fine - 2 issues	0.56323516	0.8134934
Hassle, Messy, but quick when clogs are removed.	0.062969044	0.68836904
Great for making worm food!	0.80562615	0.8275988
Awesome Blender	0.98853207	0.8880823
So I didn't buy this for Food	0.5554254	0.784186
Best bang for your buck	0.9440464	0.9001163
Great alternative to standard blenders	0.39810532	0.799496
Ninja Master Prep QB1004	0.9972609	0.7658315
Works great until it doesn't	0.0013803007	0.768294
Best I've owned	0.946429	0.6369887
Crazy mixed up kid	0.9740019	0.92242455
Just what a mixer should be.	0.7789992	0.8652001
So Far, So Good!	0.95878637	0.8915801
Ninja QB900B review	0.1613342	0.7672366
Best blender I've owned	0.9742322	0.88175184
love it	0.9824814	0.86136484
Worth it :)	0.9974565	0.8819777
It's Works Well Enough	0.16679245	0.82300013
Only buy if you live in the US or check voltage requirements	0.38935763	0.18434016
loving it	0.9974517	0.77578974
Ninja Master Prep is the best.	0.9949876	0.584731
Good Power, Great Smoothies	0.8482745	0.90171224
I guess you get what you pay for	0.6103294	0.53009003
Best Purchase!	0.9913292	0.84228665
Awesome!	0.99632406	0.9153218
So far so good.	0.5050426	0.8312749
Why didn't I replace my blender sooner?	0.96672183	0.88736874
Best blender I have ever had!	0.9793888	0.86662143
Our daughter loves it!	0.99242365	0.8450063
Works Like a Charm	0.6762596	0.93226314
limited use	0.021883057	0.76169485
Makes great tuna salad!	0.9425356	0.90630925
Four things I really like...	0.9172961	0.8719828
Best appliance in our kitchen	0.9994678	0.9209565
Awesome product 7months later	0.9918595	0.87655336
Awesome blender but not as pictured	0.9569838	0.901559
Ninja QB900B Master Prep Blender	0.9529226	0.9071017
Great value.  Works great.	0.98288774	0.89035654
Excellent Blender!	0.9720658	0.9008275
Love it so far!	0.8364032	0.8535444
Versatile, easy to use & easy to clean. Great value. Buy it!	0.9990693	0.948519
Look No Further!	0.9947431	0.8725178
Works OK but impossible to fully clean	0.0073707956	0.7670132
Does the job but has its problems.	0.24962072	0.823863
Not a great blender	0.6790242	0.74023986
"better than any ""blender"" I've ever used"	0.6940894	0.89934045
This is great	0.90070575	0.8068297
great product still using years later	0.9991259	0.8969811
awesome!!	0.99953127	0.8430404
Works better than my blender	0.9815508	0.6595867
Wow	0.99207413	0.87098825
Delicious smoothies and icees	0.9964785	0.81773907
great product	0.9228354	0.80801976
Outstanding product	0.8809629	0.5912836
Great for smoothies!	0.9828887	0.7442108
Mighty Ninja!	0.99908054	0.86401397
Excellent for making Peanut Butter	0.9912697	0.8116628
Perfect for smoothies	0.917715	0.8181415
Amazing!	0.7929753	0.8085254
Broker out of the blue sky after 1 mo of service	0.0032159463	0.78262633
Best Affordable Blender EVER!	0.99083394	0.9100054
Broke! Smelled like burning O_o	0.026933959	0.6931518
MOTOR CONKS OUT	0.0050635524	0.88979423
Worked well	0.9595889	0.8875956
Extremely pleased.	0.99852943	0.9027112
It blends but still problematic	0.24732584	0.76146394
Great blender!	0.9727032	0.8532349
So far so good!	0.5475755	0.84031403
Great Blender, Lousy Customer Service from Ninja	0.41315457	0.7258711
Love it!	0.9885865	0.93806934
great multi-tasker	0.9975696	0.8368461
Ninja Master Prep	0.99633515	0.86180145
"What a ""Ninja"""	0.9759486	0.8446401
