asin,summary,sentiment,genuineness
B005NF5NTK,Two Stars,0.5198404999999999,0.41292453
B005NF5NTK,NO WORTH IT,0.019139975,0.64830565
B005NF5NTK,awesome product,0.971709,0.69020444
B005NF5NTK,BROKE AFTER SEVERAL USES,0.048846364,0.49902979999999997
B005NF5NTK,replacement calculator,0.32786366,0.7154855999999999
B005NF5NTK,small and practical,0.9714036,0.72320974
B005NF5NTK,BEST THING I EVER BOUGHT ON AMAZON !,0.9982873999999999,0.74821436
B005NF5NTK,Anker Astro mini,0.99582875,0.8184191
B005NF5NTK,max 2 charges of iphone charging-- if you are lucky,0.4597669,0.56465715
B005NF5NTK,GREAT!!,0.99576956,0.71256363
B005NF5NTK,Great.,0.99030924,0.68557644
B005NF5NTK,great service!,0.45198137,0.50898224
B005NF5NTK,waste of money,0.1267839,0.56044126
B005NF5NTK,Very convenient,0.9974295,0.6594379
B005NF5NTK,Nice little on the go charger,0.9538752,0.78151685
B005NF5NTK,"Beautifully made, a bit heavier and larger than it looks",0.96520734,0.82647526
B005NF5NTK,AnkerDirect,0.15054888,0.5756048
B005NF5NTK,Working Well So Far,0.68217486,0.6783415
B005NF5NTK,Nice concept,0.70656157,0.43722445
B005NF5NTK,Emergency back-up,0.2929802,0.19759282
B005NF5NTK,Perfect lightweight backup for electronic devices.,0.97109985,0.77392113
B005NF5NTK,Great boost when you need it,0.96441114,0.6944362
B005NF5NTK,"Affordable, covenient... Just buy it already",0.9917056000000001,0.7450187
B005NF5NTK,Very Handy!,0.99465287,0.7746883000000001
B005NF5NTK,external battery is great,0.98786426,0.5864832
B005NF5NTK,"Stylish, but does not provide sufficient battery storage",0.5983724,0.7784203000000001
B005NF5NTK,top quality,0.99089026,0.7975514
B005NF5NTK,"Read the poor reviews, should have listened...",0.29617357,0.62753296
B005NF5NTK,Does what it says it does,0.93549204,0.82666993
B005NF5NTK,"Good item, but don't forget...",0.704213,0.5730934
B005NF5NTK,"works, i guess",0.027582675,0.56085855
B005NF5NTK,good product as long as you don't have the S5,0.9582006,0.75083756
B005NF5NTK,A life saver!!,0.9493464,0.6923093000000001
B005NF5NTK,"Good charger, missing a useful accessory",0.8467488000000001,0.67866945
B005NF5NTK,Must buy,0.99025023,0.5804617
B005NF5NTK,small and convenient,0.99665356,0.7422982
B005NF5NTK,Nice product,0.7813191999999999,0.3709746
B005NF5NTK,Doesn't work,0.04282573,0.53712374
B005NF5NTK,works like a charm,0.9564715,0.72513896
B005NF5NTK,Anker 3000 (battery charger),0.5634173000000001,0.6483185
B005NF5NTK,Love it,0.9994527,0.78327775
B005NF5NTK,Convenient!,0.9719113000000001,0.75531745
B005NF5NTK,Charging issues,0.10560468,0.5473933000000001
B005NF5NTK,"So far, so good",0.31450474,0.65189564
B005NF5NTK,Definitely worth the money.,0.9983424000000001,0.82147205
B005NF5NTK,Not good.,0.0049767196,0.5616188
B005NF5NTK,Anker mini,0.117743045,0.70460707
B005NF5NTK,didn't last a week,0.4112365,0.65034467
B005NF5NTK,Practical,0.17380169,0.37344742
B005NF5NTK,Happy Charger,0.92128587,0.6548704000000001
B005NF5NTK,Limited usefulness,0.331608,0.64750755
B005NF5NTK,Dissapointing.,0.7097465000000001,0.7092066999999999
B005NF5NTK,Great product and great service,0.9719148000000001,0.7373297
B005NF5NTK,"Anker sent me a replacement, works great now",0.9597011999999999,0.6972765000000001
B005NF5NTK,Decent product but disappointed,0.063338935,0.68763894
B005NF5NTK,Works well,0.6464491,0.5716554
B005NF5NTK,I'm sure there are better products out there.,0.042321354000000005,0.6097338999999999
B005NF5NTK,a great alternative for travel charging,0.98467207,0.7538481
B005NF5NTK,Great product,0.9967689000000001,0.7622721
B005NF5NTK,1a output no good for my tablet,0.40174505,0.70733136
B005NF5NTK,Disappointed,0.1965301,0.5944567
B005NF5NTK,Works great,0.99490595,0.73318845
B005NF5NTK,Happy,0.98924446,0.7293223000000001
B005NF5NTK,Love it!,0.9988471,0.8199589
B005NF5NTK,portible phone charger,0.0015337467000000001,0.61241853
B005NF5NTK,Review of Anker Astro Mini Portable charger,0.32662332,0.3339641
B005NF5NTK,It only worked once,0.002913922,0.48544583
B005NF5NTK,Gift for my sister,0.8451537,0.80243504
B005NF5NTK,"Doesn't work (at least for iPhone 5 and other phones we tried), don't waste your money",0.39869140000000003,0.73524034
B005NF5NTK,Pretty Decent Little Charger,0.9731976999999999,0.7578918
B005NF5NTK,small handy charger,0.92755437,0.7817359
B005NF5NTK,"Great product, great price!",0.9789076999999999,0.7527648
B005NF5NTK,Why say it works with iPhone 5,0.23886707,0.39232484
B005NF5NTK,Used Once,0.1210556,0.59676325
B005NF5NTK,Does not Charge??,0.0037651956,0.641558
B005NF5NTK,Great backup battery,0.92741823,0.6820115
B005NF5NTK,Portable charger,0.9777254000000001,0.7692205
B005NF5NTK,Great value and product.,0.99303895,0.6839211
B005NF5NTK,Good,0.9332197,0.49371570000000004
B005NF5NTK,Nice product,0.88973296,0.75714785
B005NF5NTK,Great charger!,0.99824226,0.71846515
B005NF5NTK,"Great product, OUTSTANDING customer service",0.9898579,0.81760347
B005NF5NTK,Great Charger,0.99922705,0.7226191
B005NF5NTK,Love this charger!,0.98332536,0.7818736
B005NF5NTK,"Great idea, but not fully functional",0.7830323,0.74091965
B005NF5NTK,Works like a charm,0.98543227,0.7215415
B005NF5NTK,Just what I needed.,0.9837853999999999,0.5443376999999999
B005NF5NTK,Very Handy,0.97030187,0.69472575
B005NF5NTK,Great product,0.9899658000000001,0.7972446
B005NF5NTK,Great Product,0.9840677999999999,0.8011939
B005NF5NTK,Survived CES,0.92406774,0.729638
B005NF5NTK,Great product and great customer service,0.6488122,0.5961784000000001
B005NF5NTK,Nice but doesn't stay on,0.059488982,0.5710406
B005NF5NTK,So far so good,0.4730656,0.36798346
B005NF5NTK,Don't Work,0.053040236,0.6241161999999999
B005NF5NTK,Amazing,0.99608994,0.7499781999999999
B005NF5NTK,LOVE this small thing,0.9721204,0.7377224
B005NF5NTK,Doesnt work,0.014251202,0.5523585999999999
B005NF5NTK,Very good,0.54386175,0.4368834
B005NF5NTK,Enough charge to at charge at least one smartphone to full battery,0.953945,0.7330552
B005NF5NTK,Portable Iphone 5 charger,0.95715964,0.67617786
B005NF5NTK,Dont Bother,0.033127844,0.6548598000000001
B005NF5NTK,Charger is OK,0.18371317,0.51927316
B005NF5NTK,Awesome Product,0.9953357,0.83236855
B005NF5NTK,1 star,0.008908659000000001,0.3996151
B005NF5NTK,Needs Better Instructions But Works Just Fine--Update,0.7763972,0.6535834
B005NF5NTK,nice,0.15516832,0.70397633
B005NF5NTK,Worked out of the box,0.6558349,0.6103508000000001
B005NF5NTK,Did not work,0.011680931,0.4812233
B005NF5NTK,Works,0.023093938999999997,0.63150686
B005NF5NTK,Works great with IPhone 5,0.994455,0.7277043000000001
B005NF5NTK,Great charger,0.9898399,0.80122495
B005NF5NTK,**UPDATE** from earlier review with a problem,0.5311018,0.6602074
B005NF5NTK,Does Not Work,0.031146407,0.64292943
B005NF5NTK,No good,0.0044701396999999995,0.61149067
B005NF5NTK,Astro Mini,0.7583734000000001,0.6221959
B005NF5NTK,Does not fit I-phone 4 or 4S,0.20333543,0.60490113
B005NF5NTK,Son's reward,0.935368,0.7117024000000001
B005NF5NTK,Easy,0.92178357,0.70572764
B005NF5NTK,Astro mini compact portable charger,0.01310122,0.5787760999999999
B005NF5NTK,Charger,0.43460003,0.4937965
B005NF5NTK,I like it!,0.9624758,0.7298564000000001
B005NF5NTK,Awesome Back-up,0.98121476,0.8318979999999999
B005NF5NTK,Great Service,0.9589405999999999,0.5934221
B005NF5NTK,the best out there,0.9532707,0.68515605
B005NF5NTK,"Works great, nice and compact",0.7895970999999999,0.7492399000000001
B005NF5NTK,Easy to use - great product,0.9573533999999999,0.7987094
B005NF5NTK,not for iphone 5 and no wall plug included,0.013562858,0.5651744000000001
B005NF5NTK,"This is very unstable product!!! Stay away, money waste!!!",0.015818328,0.44414440000000005
B005NF5NTK,Doesn't last,0.47413683,0.5072194999999999
B005NF5NTK,Portable charger anker,0.9883076999999999,0.5837346
B005NF5NTK,Great product for the price!!,0.983192,0.7242488
B005NF5NTK,Great little charger...,0.9615963,0.7084617
B005NF5NTK,Performs admirably,0.9931097,0.7661423
B005NF5NTK,Good charger,0.97714823,0.69246787
B005NF5NTK,Small but powerful battery.,0.98919964,0.7107305
B005NF5NTK,A small and versitile battery for charging your phone,0.9973215,0.7923720999999999
B005NF5NTK,Best little battery,0.9571929,0.7521985999999999
B005NF5NTK,Great little charger!,0.99215645,0.80423194
B005NF5NTK,Deceptive advertising for iPhone 5 charging - DOES NOT INCLUDE IPHONE 5 CABLE for charging,0.014842451000000001,0.4014149
B005NF5NTK,"Easy to use, great product",0.9917425999999999,0.76093185
B005NF5NTK,Works Great,0.9878534,0.73985124
B005NF5NTK,LOVED IT!!!,0.98091304,0.6514895
B005NF5NTK,great product... perfect for traveling,0.9867539000000001,0.6820068
B005NF5NTK,great charger!,0.998187,0.74258614
B005NF5NTK,Does not come with AC adapter,0.8670939000000001,0.8143779000000001
B005NF5NTK,"easy to use, great buy",0.8212863000000001,0.67288804
B005NF5NTK,Good and bad news,0.7652001,0.72865194
B005NF5NTK,"If I could give ""no stars"" I would!",0.106496036,0.366884
B005NF5NTK,"Great product, amazing customer service",0.9511957000000001,0.75051105
B005NF5NTK,BEST BUY EVER,0.9947635,0.7818961
B005NF5NTK,Coolest thing ever!,0.9683908000000001,0.7241655
B005NF5NTK,So convenient,0.9985385,0.74592185
B005NF5NTK,Wouldn't fully charge my iPhone 5s,0.06317514,0.79814315
B005NF5NTK,Anker Astro Mini 3000 Portable Battery Charger,0.9997299000000001,0.7692803
B005NF5NTK,Pretty piece of crap,0.77873397,0.7301669
B005NF5NTK,Works great,0.9927039000000001,0.8011096
B005NF5NTK,didn't last for longer than a month,0.07813379,0.6105421999999999
B005NF5NTK,Came in handy,0.95696646,0.6460157
B005NF5NTK,great,0.9820978000000001,0.49080822
