asin	summary	sentiment	genuineness
B003ZX7RL4	Design Flaw?	0.07728517	0.5594469
B003ZX7RL4	Grate super smart phone, with the best hardware	0.9683868	0.8642064
B003ZX7RL4	Horrible...	0.6492842	0.8288926
B003ZX7RL4	disappointed!	0.011487395	0.4530923
B003ZX7RL4	Below expectations	0.2551632	0.43758962
B003ZX7RL4	The N8 is powerful, excellent camera and free GPS	0.94474304	0.78768474
B003ZX7RL4	Do not throw away your money, useless after one year.	0.021366596	0.7277206
B003ZX7RL4	Awesome phone in principle, mixed bag after first few days	0.9304530999999999	0.81099916
B003ZX7RL4	excelente compra!!!!	0.6167135	0.402756
B003ZX7RL4	Better Than Android...	0.74454963	0.6945197
B003ZX7RL4	very good	0.6229906999999999	0.30983879999999997
B003ZX7RL4	Broke Phone	0.028688192	0.5168012
B003ZX7RL4	Nokia N8 - Dead On Arrival!	0.23737076	0.6038406999999999
B003ZX7RL4	The Real Deal	0.947932	0.47884350000000003
B003ZX7RL4	The worst phone I have ever got	0.19980684	0.52371883
B003ZX7RL4	My worst phone ever!!	0.010821313	0.45443746
B003ZX7RL4	Great phone	0.9983228000000001	0.94046676
B003ZX7RL4	Truly a Great Camera Phone!	0.9753753000000001	0.89180326
B003ZX7RL4	Nokia N8 Sucks	0.03117311	0.400876
B003ZX7RL4	Blew my socks off!	0.9659542999999999	0.8949801
B003ZX7RL4	Excelente Celular	0.81915677	0.29665290000000005
B003ZX7RL4	excelente inversi&oacute;n funciona perfecto en mi pa&iacute;s lo recomiendo	0.5411404000000001	0.41305557
B003ZX7RL4	refund money	0.060382097999999995	0.23668209
B003ZX7RL4	&#1055;&#1083;&#1086;&#1093;&#1086;&#1081; &#1087;&#1088;&#1086;&#1076;&#1072;&#1074;&#1077;&#1094;	0.5944285	0.03605467
B003ZX7RL4	N8 good enough	0.85088384	0.6480009
B003ZX7RL4	review	0.2496804	0.16776866
B003ZX7RL4	Never work	0.0017653704000000002	0.41847342
B003ZX7RL4	The best phone!	0.9941539	0.79974014
B003ZX7RL4	Symbian Belle	0.9215530000000001	0.69066674
B003ZX7RL4	Anna Rocked my world & Belle is Beautiful	0.9468225	0.86740714
B003ZX7RL4	Faulty SIM card reader	0.49943617	0.7736460999999999
B003ZX7RL4	Great phone	0.9133228999999999	0.5882002
