asin,summary,sentiment,genuineness
B003VOW5WI,With this booster and a good outside antenna I now have an excellent cell phone ...,0.9297508,0.7993125
B003VOW5WI,One Star,0.08529815,0.43451753
B003VOW5WI,Works as advertised,0.7393352,0.86535084
B003VOW5WI,Not a Booster,0.06277612,0.47053415
B003VOW5WI,no,0.07985574,0.28907442
B003VOW5WI,Do your self a favor Don't buy it,0.018869787,0.28215754
B003VOW5WI,Works perfect,0.8849331,0.86527634
B003VOW5WI,Fantastic Booster!!!,0.995806,0.83915806
B003VOW5WI,Perfect 10!!! I RECOMMEND TO ALL...PLEASE READ REVIEW,0.97501296,0.7733803000000001
B003VOW5WI,Wifi booster-4 stars,0.9889600000000001,0.8034508
B003VOW5WI,Works For Me,0.96854144,0.9370690999999999
B003VOW5WI,No more dropped or choppy calls,0.9878874,0.9156805
B003VOW5WI,Not as advertised.,0.02897197,0.6478302
B003VOW5WI,It works!  And I can finally send pics in less than 30 seconds vs 20 minutes,0.9805749,0.8231796
B003VOW5WI,Not all that helpful,0.31360102,0.6005857
B003VOW5WI,I can now use the cell phone at home.,0.22044789999999997,0.6686791
B003VOW5WI,not impressed,0.04210022,0.39953658
B003VOW5WI,Works great!!!!,0.99211407,0.563609
B003VOW5WI,AWESOME,0.99789464,0.75393033
B003VOW5WI,Love this,0.9944784,0.84331715
B003VOW5WI,Confused,0.36218035,0.31188127
B003VOW5WI,Disappointed but not surprised!,0.22441584,0.41053215
B003VOW5WI,Both units work great!,0.65421695,0.7815976
B003VOW5WI,Don't buy unless you have EXCELLENT service outside your house,0.23084706,0.7339074000000001
B003VOW5WI,Receives well but transmission is worse than my S3,0.054222554000000006,0.59964955
B003VOW5WI,Great,0.93389285,0.6634849
B003VOW5WI,Zboost,0.9616133,0.69212055
B003VOW5WI,zboots for home,0.9894008,0.74114895
B003VOW5WI,A real plus,0.9441497,0.7866845
B003VOW5WI,Geat product - everything was supplied to install and set up,0.36005133,0.74416184
B003VOW5WI,Excellent product,0.9935373,0.8152566
B003VOW5WI,great product,0.92322373,0.5778528
B003VOW5WI,Helps with signal,0.6890586999999999,0.8094379
B003VOW5WI,Too complicated to install,0.082879364,0.5210748
B003VOW5WI,Works but only marginal improvement,0.17218566,0.35556763
B003VOW5WI,AWESOME!,0.99377006,0.85169935
B003VOW5WI,mixed effect,0.5496502,0.6522464
B003VOW5WI,zBoost,0.010296165999999999,0.48490500000000003
B003VOW5WI,terrible range inside,0.05236852,0.6111406999999999
B003VOW5WI,Worked if standing next to it.,0.06353384,0.5704104
B003VOW5WI,Returned it,0.10314646,0.24238
B003VOW5WI,Can't create signal out of nothing,0.5473610999999999,0.66252387
B003VOW5WI,excelente,0.9738201,0.39025947
B003VOW5WI,Satisfied customer,0.9105335999999999,0.6614873
B003VOW5WI,Did Not Work For Me,0.033618927,0.5906079000000001
B003VOW5WI,Made the Difference,0.6601969,0.80400366
B003VOW5WI,if it works it may be a good product. IF...,0.17831731,0.44194618
B003VOW5WI,Didn't work,0.22913626,0.5227617
B003VOW5WI,It doesn't increase the signal all the time.,0.95374095,0.79491794
B003VOW5WI,Highly recommend the ZBOOST,0.99899113,0.8414925999999999
B003VOW5WI,Worthless for me.,0.533891,0.657083
B003VOW5WI,Put greater weight in the lower rated reviews,0.06716034,0.5408015
B003VOW5WI,Easy to install - doesn't work extremely well,0.9889545,0.7826101
B003VOW5WI,Nice improvement from 0-1 bar to 3-5 near unit,0.8642312,0.6214050999999999
B003VOW5WI,It works,0.97208023,0.801847
B003VOW5WI,It Works!,0.9910259,0.85953104
B003VOW5WI,Works like it's supposed to...,0.86032367,0.91186583
B003VOW5WI,Didn't work for me.,0.14076713,0.45298013
B003VOW5WI,At last.,0.9745550999999999,0.7774582
B003VOW5WI,Didn't work for us,0.036563665,0.57550424
B003VOW5WI,Structured Wiring Limitations  Please Read,0.73536223,0.81832725
B003VOW5WI,met my needs,0.96642375,0.86053765
B003VOW5WI,Works well so far,0.99569917,0.9289656999999999
B003VOW5WI,IT works!,0.46465173,0.59545773
B003VOW5WI,from 1 bar to 4!,0.9761896000000001,0.8923396
B003VOW5WI,ZBoost,0.92273957,0.7541429000000001
B003VOW5WI,zBoost YX545,0.664116,0.7275560000000001
B003VOW5WI,"Does what it should, BUT you still may have problems",0.876352,0.91062856
B003VOW5WI,Well worth the money,0.9392503000000001,0.75575733
B003VOW5WI,Solved my in-home no bars problem,0.75113606,0.7453889
B003VOW5WI,Just okay...,0.62270325,0.91680086
B003VOW5WI,Junk,0.056144625,0.5870043
B003VOW5WI,Didn't Work; Check Out Network Extenders Instead,0.29044077,0.4034208
B003VOW5WI,This is the biggest waste of money,0.5025343,0.5994727
B003VOW5WI,Perfect Solution For Poor Cell Performance,0.99119544,0.89238274
B003VOW5WI,product works but...,0.53776044,0.71878314
B003VOW5WI,So impressed.,0.9988783999999999,0.84123504
B003VOW5WI,Works great in a concrete basement with no signal!!,0.9638131999999999,0.9216015999999999
B003VOW5WI,Works as advertised!,0.16172528,0.7061864999999999
B003VOW5WI,Good Cell Phone Booster works as described,0.8798964,0.93460155
B003VOW5WI,Works,0.8452158000000001,0.77966887
B003VOW5WI,little help if any,0.39350432,0.5733796
B003VOW5WI,Great! We had no bars inside now we have 4 of 4 bars (100%),0.9885118,0.86954427
B003VOW5WI,Works great in my metal building,0.87992287,0.8133942
B003VOW5WI,works great,0.9510089,0.7092086
B003VOW5WI,Some Help,0.28762758,0.5124945
