summary	sentiment	genuineness
awful reception	0.23114638	0.6327651
Work as advertised	0.3248098	0.5998448
Poor AM Reception	0.19638585	0.7072092
Radio headphones	0.083142556	0.7395442
Great little radio with good reception	0.8220126	0.7257347
works great	0.7575718	0.79807985
Wonderful!	0.9883338	0.6832649
Excellent Radio Headset	0.9936603	0.8264749
Great Headphones, with music of your choice~	0.3156549	0.3614279
A Really Great Product	0.80893826	0.675319
AM/FM radio very poor	0.015175703	0.55354977
I'm in love with this!	0.9773766	0.8505782
Do Not Buy These.. Instead Purchase ....	0.60787207	0.7778993
works great	0.877503	0.87416655
work great till they stopped after 2 months of use	0.020041054	0.7733753
Very good	0.9708916	0.6243465
It works	0.5900572	0.8754251
Don't last	0.046690054	0.625234
Does the job	0.63499886	0.8377682
Good sound protection!	0.98458636	0.8033051
Might work well for some, but not for me	0.46341455	0.6173749
A heads up to folks with short tempers	0.19328494	0.6845568
I started a trend on Davis Monthan and the  AMARG (boneyard) with this head set.	0.662929	0.73070884
The AM Radio is USELESS...	0.13190433	0.48985574
Would not recommend these 3M TEKK headunes at all	0.17822339	0.49742684
Christmas gift	0.8970845	0.25839722
Works Great!	0.98647124	0.8252678
Does not get very loud and if dropped will break	0.06109176	0.7286128
Awesome headphones	0.99552083	0.8044793
Good Headphones	0.13549009	0.70391995
If You Live In a Rural Area Check This Out	0.96219516	0.86870235
Pretty good for the money	0.94818586	0.7943222
ok for yard work	0.60540485	0.73857397
nice earmuffs poor radio	0.73743623	0.7665658
Great headset	0.9837647	0.86745507
awful radio sound quality	0.07549328	0.7538054
3M tekk Worktunes Headphones	0.9771314	0.8926977
Pretty good	0.75086963	0.76012343
Audiophiles avoid	0.6684586	0.76863664
5 stars	0.9980946	0.7039711
No replacement ear muffs	0.21276642	0.79901046
Met my expectations!	0.96340364	0.8451603
Son is wearing them so it's a win	0.72771794	0.716212
Poor reception, good for aux devices	0.08898382	0.8317778
3M headphones	0.88481236	0.7066164
as expected	0.8209246	0.72517604
How hard is it?	0.74945617	0.7034853
Husband LOVES these headphone am/fm hearing protectors	0.99513453	0.78818375
I think the best choice.	0.9381544	0.9137222
Better than expected!	0.9964637	0.8372265
Worktunes	0.92944765	0.68243253
So far so good.	0.8302017	0.8725475
Love them!	0.99097496	0.75731814
3M TEKK WorkTunes	0.12763196	0.51771134
Picture is deceiving...No digital display on these particular Hearing Protectors	0.13854927	0.56232774
Junk... Avoid This product and company	0.009574043	0.7871557
M TEKK Work Tunes Hearing Protector, MP3 Compatible with AM/FM Tuner	0.98962563	0.8320511
Nice Radio	0.72325814	0.79412866
Love these headphones!	0.94650567	0.7930031
My Husband Uses These All Of The Time	0.8789076	0.53134406
As bad as it gets	0.11828626	0.7905212
Unbelievable performance	0.8908469	0.8154451
Almost perfect	0.9688148	0.92347515
GREAT HEADSET!!	0.85725665	0.6709635
Nice Idea and Overall Quality but Useless Tuner Reception	0.068635136	0.5431475
Good for IPOD, OK for radio	0.39150077	0.7027127
Good Product - Not Great Reception	0.36189166	0.3854665
Just Wonderful!	0.4528275	0.4381783
Headphones	0.9954921	0.5849711
very good for FM	0.71156716	0.5692575
DISAPPOINTING JUNK RADIO	0.02436102	0.57795733
Controls poorly designed/idiotic low battery warning	0.075205065	0.79979914
DON'T BUY!!	0.0096103465	0.47453925
3M Tekk hearing protector with am/fm tuner	0.928508	0.769868
Poor quality FM reception and uncomfortable	0.035232145	0.6742837
Poor Reception	0.1521118	0.7744722
Peltor 90541 WorkTunes	0.93671143	0.7369897
Good hearing protection, OK music playing, tight fit.	0.38897556	0.69836915
3M TEKK headphones	0.9450757	0.76892185
O.K. performance	0.101690196	0.60751957
Worthless	0.013917913	0.73786736
Poor quality sound	0.16513339	0.7253423
FM reception very lacking	0.00574368	0.49738866
MP# AM/FM tuner	0.15098412	0.18468273
great for doing noisy lawn work!	0.19140781	0.65847147
Great	0.9988771	0.6980452
Good Headset	0.6871621	0.85643023
Needs better reception	0.59058803	0.7208907
Worked fine for me.	0.9587306	0.9069953
these are great	0.9687072	0.74931914
WorkTunes AM/FM Hearing Protector	0.995031	0.878368
very pleased	0.9958073	0.870625
Lack of Customer Service	0.21233095	0.19757745
Listening to music while you work	0.45328578	0.87356174
Nice item	0.5638088	0.75853044
very nice	0.9185741	0.6081886
Pretty Good	0.13582662	0.7780057
A bit disappointed	0.0684799	0.5061338
This product was returned	0.021654382	0.43339044
couldn't live without these	0.9983524	0.8281651
Use  it all the time	0.92574024	0.85675454
The WORST sound quality I've ever heard!!!	0.031880528	0.7095541
Bad reception and low volume	0.58628225	0.737919
Stopped working after 4 weeks :(	0.026918499	0.6073031
Delicate wires and highly directional	0.8675891	0.8339715
Great product for home use	0.40520447	0.9403118
Makes me WANT to use ear protection	0.38634267	0.6916454
great product	0.72242695	0.85276705
Does what its supposed to do	0.5638853	0.9396261
Work Tunes Work Well	0.7517869	0.8827135
Didn't work for me..	0.12314237	0.5286975
Work Tunes	0.99538773	0.75367486
10 Stars!	0.9112523	0.7577867
Work well and stood up to a lot of use.	0.93381596	0.85635906
"Great!  I had the ""old"" style non-digital, and this is much better."	0.9522676	0.8270769
Poor radio tuner and reception - Nice hearing protection.	0.12560493	0.73000556
Great Product!	0.814698	0.7902166
working with tunes	0.84583896	0.7579876
cheaper elsewhere	0.48834848	0.42239374
product comparison	0.27710184	0.88332427
Great	0.994926	0.8080164
Great investment...got my yard back !!!!	0.978226	0.85423714
unreliable junk	0.066396184	0.7215084
Radio Doesn't Work Very Well	0.19683787	0.6937381
weak reception	0.020611105	0.8193599
What a disappointment	0.27923116	0.8668292
LIKE	0.89693177	0.45082697
Did not work	0.12095792	0.8893296
great design and great quality (and I'm a product designer!)	0.7903244	0.83740747
Love them	0.95870286	0.70175207
Here's what you need to know	0.112883285	0.64288276
Peltor Work Tunes	0.8870124	0.76309925
very good hearing protection	0.6579146	0.83133656
3M TEKK WorkTunes Hearing Protector	0.95223266	0.7306116
Perfect	0.9394045	0.85237974
Garbage	0.06168867	0.20227957
#M TEKK	0.75358224	0.77019715
Makes doing yard work bearable!!	0.9496968	0.81070626
WorkTunes	0.90605617	0.59943676
"Great! Don't hear someone yell out ""Heads up!"""	0.6346384	0.6178794
So far, so good	0.38762155	0.6257187
Great Item! Must Have!	0.7903293	0.6597228
3M TERK WORK TUNES HEARING PROTECTORS, MP3 CAMPATIBLE WITH AM.FM TUNER	0.76111335	0.30776796
Good Protector - bad reception - no customer svc	0.08483933	0.8691881
Great Buy	0.9944289	0.775813
Great Value	0.97139955	0.7469884
TEKK worktunes are great.	0.9737274	0.8575378
works well	0.8520017	0.6589482
did not match pictures, returned immediately	0.063194156	0.71402097
Much worse than the previous non-digital model.	0.20843853	0.8448468
Good product.	0.6323049	0.5694418
Works Great	0.9960437	0.8349056
Just what I needed	0.8517727	0.86732924
Great for mowing the yard,  at the gym or on an airplane	0.66078335	0.5524827
Great accessory for an MP3 player.	0.9440748	0.8646537
Poor reception	0.076528326	0.51154494
Great for hard of hearing father	0.9930964	0.829186
Works and Sounds Good	0.89487785	0.8713143
digital worktunes not as good as the old worktunes.	0.34259397	0.71011436
good quality fairly durable	0.9650414	0.819696
Ear protection + Headphones	0.93672	0.7067799
YOUR LISTENING TO SSHHHHH POINT SIX FM SSHHHHHH	0.31693998	0.7765579
Worktunes lives up to my expectations..	0.99086225	0.9424013
LISTEN TO THOSE IN THE KNOW, DON'T BUY	0.99997365	0.0040005497
Item in picture is not what arrived	0.8721702	0.8129947
Great	0.9621367	0.72954583
Good product.	0.9511191	0.7843723
ANNOYING!!!	0.6517493	0.9006389
Love it.	0.8696814	0.8215086
Good Product	0.997097	0.85716355
Peltor headset	0.01788373	0.83323693
A little disappointed, but...	0.63196236	0.6813119
lost instructions need help with mp3	0.4057225	0.47928077
Sound good and look cool	0.9817748	0.64043355
Not what I expected.	0.013812755	0.6333431
Great reception, great sound protection	0.9472212	0.6686993
Bad reception	0.15745926	0.6245006
big yellow ears	0.99448794	0.6478162
Good Quality	0.97899014	0.67631954
Good hearing protection -- Lousy radio	0.6764832	0.4664135
Radio is iffy, MP3 and hearing protection great; comfortable	0.24740434	0.8234614
piss poor shiping time for amazon	0.3836573	0.3017779
KRB in SW WA	0.7285275	0.7854482
Great for doing yard work and listening to iPhone.	0.70733875	0.65237814
Great for the price...As long as you don't listen to AM	0.6965277	0.8673051
Pay attention to the reviews stating poor reception!!!!	0.44740286	0.69763684
Terrific set of headphones	0.70634377	0.72600156
wish I had one years ago	0.89018136	0.88467175
All-in-all, very good product	0.6937001	0.714934
bad tunes	0.050521046	0.5768435
not so good	0.14405552	0.7556533
Radio on the go	0.57083994	0.7630597
Peltor 90541 Worktunes hearing protector	0.8437882	0.8976741
A great Gift	0.98957306	0.6849657
Perfect!!	0.97770625	0.7883108
WorkTunes	0.19041172	0.65022343
Head phones/hearing protection	0.87442523	0.48083776
Headphone by Tekk	0.78473526	0.756204
Work Tunes review	0.93757635	0.65584725
3m work tunes	0.89803606	0.7696211
Goog stuff	0.9402156	0.53698623
work great, but won't last forever	0.28261143	0.84060824
Great Hearing Protection	0.9933241	0.81963176
ear muffs	0.99703753	0.6252025
Worth the money	0.97754276	0.70769864
Good Product, but........	0.6895675	0.833167
These are cheaper for a reason	0.12558801	0.8012317
RELAXING!!!!!!	0.99016386	0.8882679
Good for noise reduction	0.6272916	0.8861641
Overall I'm happy because....	0.6093134	0.8071706
Nice product, bad soune quality	0.6425216	0.78372407
Don't Purchase	0.19028144	0.9455217
