summary	sentiment	genuineness
Good Sound but Feels Cheap	0.109206215	0.47337145
Great for the price!	0.68104535	0.8050262
Greatest	0.99696726	0.8055367
broken	0.13903086	0.7229947
Skullcandy Hesh Paul Frank Headphones	0.8132395	0.79896426
Great headphones	0.957376	0.797653
Cool headphones	0.6146277	0.6966662
They are ok	0.6185971	0.69603777
ehhhhhhh.....	0.45322627	0.65248084
Amazing	0.9925184	0.628222
Just my thoughts	0.68416685	0.70456797
Perfect gift for any Laker fan	0.9978264	0.6052853
Welllllll...	0.45900112	0.7229533
not what I was expecting.	0.3632769	0.39602387
Sick Earphones !!	0.22417067	0.58525485
Great sound	0.95447016	0.74886805
Last years version - a great deal	0.9116992	0.7293428
great headphones	0.9482328	0.6664782
My son loves it	0.98720634	0.7038028
AWESOME.	0.90491486	0.7240294
All these headphones have 633 reviews?	0.56726867	0.7110793
Good sound, but...	0.031475592	0.4983579
awesome sound!	0.817606	0.62369573
Skull Candy Headphones	0.64482814	0.15861909
Scullcany Head Phones not all that	0.050196104	0.5850273
love it	0.99676275	0.81176466
Not bad for engineering headphones...	0.9676188	0.66390103
Broke after 3 months	0.025935719	0.6948076
Service member friendly	0.9903674	0.3613562
Pleased with purchase	0.8255951	0.69699115
Awesome headphones! Great product great price!!	0.9983057	0.7205782
Sound Quality is Good, but the headphones are crap as a whole.	0.07028535	0.5330992
hesh	0.7844192	0.7494426
Great for the price	0.96576804	0.7361295
Break Really Easy	0.8914252	0.7424912
the lowest of the low in the HIFI world.	0.039222267	0.5615382
Quick postage to OZ and Great Product	0.97033477	0.32426453
Wow!	0.95930445	0.64745414
Would be great if it were built to last -- broke in 6 weeks' time!	0.1611317	0.56905437
Good product	0.98408914	0.8031
easily broken	0.050545618	0.7790958
Cheaply made.	0.5850957	0.6651551
Son thinks he is a stud!	0.9505954	0.56606627
Great headphones for the price!!!!	0.93774384	0.80512726
Great sound not just for music!	0.9797849	0.70303696
Good while they lasted...	0.034047134	0.41930616
Poor quality plastics	0.13658795	0.80895615
Skullcandy Hesh Headphones Review	0.6876891	0.7257314
Great headset	0.95822495	0.504829
Ok but	0.024336075	0.6585032
Unbelievably bad	0.5006964	0.5797746
"""High"" value for the price"	0.6855682	0.70497966
My son loves these	0.9681566	0.7134764
Awesome!	0.9923287	0.66876876
Don't buy skull candy	0.28752455	0.48861927
Skullcandy review	0.03281872	0.58783656
Sick headphones... best price i found	0.76170564	0.48738697
Uncomfortable for My Big Fat Head	0.016595552	0.75897145
not worth the money	0.15841183	0.5743791
More fun than a barrel of monkeys	0.9175558	0.8572857
good but my ear didn't fit inside	0.20372313	0.5418902
Great	0.92934954	0.48840842
Uncomfortable	0.38907263	0.44621375
Great	0.6400188	0.5666806
SO HAPPY!	0.99491197	0.834403
do not buy	0.06374577	0.51093215
DO NOT BUY	0.029046169	0.3559273
Poor Quality Build	0.9522506	0.84176934
Great headphone	0.9880443	0.6915774
Broken	0.067738466	0.7086885
Awesome	0.9927913	0.5255495
SkullCandy Hesh Haedphones loud on net book	0.9444292	0.5406072
SMH!	0.04939192	0.17236328
Broken/Damaged/Defective	0.06628717	0.39788795
Paul frank devil Julius Hesh headphones	0.9869125	0.7646911
Skull candy overear rasta headphones	0.9908159	0.8553152
The best get what you pay for deal	0.995038	0.7251978
Really good	0.91245943	0.7781244
Terrible Product!	0.08640885	0.37974334
Very good headphones for a good price!	0.7326088	0.8379759
Great headphones!	0.9980573	0.6668483
They look and sound great, but don't last	0.4714344	0.8068619
Fun and fabulous!	0.98521185	0.72579193
Bought for young brother	0.9509952	0.76902187
Great for my son	0.9556383	0.80672824
Really great headphones, at least for the sound quality	0.1211325	0.58621496
Almost Perfect.	0.90413976	0.8550645
Don't Expect Headphones 2 Last Much More Than A Month	0.7787269	0.63419193
Great	0.9499416	0.7677425
This product is awesome	0.990317	0.5388139
skullcandy headphones	0.9758504	0.25701538
First skull candies	0.81049836	0.8612435
Skullcandy Hesh Rasta Headphones	0.89934385	0.7216269
love it	0.8637459	0.55024457
Good value, nothing impressive	0.58658355	0.82558644
