asin	summary	sentiment	genuineness
B009A5EIWC	Not What I Expected	0.23206529	0.6951965
B009A5EIWC	Fake, Overpriced and Totally Worthless	0.0039411485	0.5324846999999999
B009A5EIWC	I have not bought this but......	0.14491877	0.40063512
B009A5EIWC	CONNECT	0.99498475	0.8093393
B009A5EIWC	Ripoff	0.39368087	0.56641287
B009A5EIWC	Not Apple, very cheaply made and does NOT support audio	0.019545913	0.6716708
B009A5EIWC	Think before buying it.	0.047416568	0.49326265
B009A5EIWC	Hope it works	0.6386288	0.29852724
B009A5EIWC	Everything Apple	0.95460725	0.5780025
B009A5EIWC	Does the job, but...	0.13527	0.5921430999999999
B009A5EIWC	Shame on Apple	0.028711467999999997	0.60702085
B009A5EIWC	Form didn't follow function	0.0811646	0.39316028
B009A5EIWC	Puchased for use with iHome clock radio	0.6002281999999999	0.72913444
B009A5EIWC	Awesome Product!	0.99115324	0.77325207
B009A5EIWC	Adapter for iPhone 5	0.63878566	0.591735
B009A5EIWC	This is bs apple is scamming us over. We deserve this for free	0.2547713	0.4069718
B009A5EIWC	Not working with 30-pin Digital AV Adapter	0.013417928999999999	0.6610408
B009A5EIWC	Crappy product	0.23366296	0.38558772
B009A5EIWC	Lighting Adapter	0.0030869841999999997	0.6778890999999999
B009A5EIWC	Amazon Product Description Was Inadequate	0.02754137	0.5314166
B009A5EIWC	serves its purpose	0.93258727	0.6645260000000001
B009A5EIWC	nothing more than a charger adapter	0.23988628	0.51344
B009A5EIWC	Wrong Way Adapter	0.2990851	0.3795133
B009A5EIWC	Some docks won't support this accessory	0.048197627	0.5373161
B009A5EIWC	Doesn't charge, just plays music	0.07370138	0.7023193
B009A5EIWC	It never worked in my iPod 5	0.015504301000000002	0.70369047
B009A5EIWC	Using the 30 Pin Adapter	0.8029925	0.88650614
B009A5EIWC	Doesn't work	0.0021175146	0.5257778000000001
B009A5EIWC	Ilike it	0.9946454	0.7056576
B009A5EIWC	Lightning Adapter	0.00967893	0.2688678
B009A5EIWC	Can't be a genuine Apple product...	0.007214635600000001	0.5914835
B009A5EIWC	Off the Chart Bad Service	0.0027354956	0.5142875
B009A5EIWC	Excellent piece	0.9069021	0.58331114
B009A5EIWC	I haven't received yet	0.018305957	0.24973533
B009A5EIWC	DO NOT BUY!	0.0047308505	0.6170246
B009A5EIWC	Stupid, self-centered, greedy Apple	0.017371237	0.59280723
B009A5EIWC	STOP COMPLAINING.	0.97216046	0.68798447
B009A5EIWC	how i liked this product	0.17794788	0.5258665
B009A5EIWC	Apple Adapter	0.5803963000000001	0.502679
B009A5EIWC	It does the basics, but that is it.	0.026086241	0.39557129999999996
B009A5EIWC	Good	0.9177295	0.685267
B009A5EIWC	Doesn't work	0.023594737	0.59886086
B009A5EIWC	Isn't what I wanted	0.018525153	0.44517929999999994
B009A5EIWC	Terrible item	0.0012542903	0.47975543
B009A5EIWC	Worked but ruined my Ipod	0.05815977	0.5536821
B009A5EIWC	Not a USA seller!	0.0041259527	0.67424953
B009A5EIWC	Can be used only for charging.	0.18116894	0.6928835999999999
B009A5EIWC	Poor construction	0.0064605474	0.550976
B009A5EIWC	This adaptor sucks!	0.06738374	0.523556
B009A5EIWC	Great help.	0.9624877000000001	0.74831074
B009A5EIWC	Barry G	0.024363457999999998	0.50070345
B009A5EIWC	Too Short	0.014040708999999998	0.45937535
B009A5EIWC	Works only without a case	0.14283851	0.43968508
B009A5EIWC	Poor Design with iPhone 5 Covers	0.6047843	0.742846
B009A5EIWC	bait and switch	0.30814058	0.6677137
B009A5EIWC	Didn't work	0.07472351	0.46427053
B009A5EIWC	Doesn't Fit iPhone 5	0.0051786005	0.30497340000000006
B009A5EIWC	Can someone be nice and help me please	0.4055535	0.24598584
B009A5EIWC	Doesn't work in docking stations	0.020521104	0.38465193
B009A5EIWC	Not worth it	0.009191453	0.37576658
B009A5EIWC	It works and that's what you want	0.22752804	0.6362595999999999
B009A5EIWC	Piece of Crap	0.0011027157	0.43464524
B009A5EIWC	Junk	0.5027404999999999	0.40392655
B009A5EIWC	This works!	0.95768845	0.7192876
B009A5EIWC	Apple failed on this lightning adapter	0.071216166	0.5541941
B009A5EIWC	Apple 30 pin to lightning adapter	0.98747516	0.802806
B009A5EIWC	generic pin adapter for iphone 5	0.95792913	0.71913564
B009A5EIWC	Better than tossing the old power cords	0.98371077	0.6936714
B009A5EIWC	Not certified	0.0027628242999999998	0.60190237
B009A5EIWC	Case or Bumper gets in way of plugging it in.	0.66100156	0.60356206
B009A5EIWC	This works, but for power only	0.18626016	0.67396
B009A5EIWC	AVOID!!!	0.011945695	0.44178876
B009A5EIWC	good product	0.5554173000000001	0.41926867
B009A5EIWC	Complete garbage	0.00019040703999999997	0.6716143
B009A5EIWC	Resourceful to keep with you daily if you have an iphone 5.	0.86119604	0.62120897
B009A5EIWC	good quality but doesn't fit into some ipod protecting cases.	0.21062362	0.21296161
B009A5EIWC	Great product	0.9814956	0.83969116
B009A5EIWC	Re: IPhone 5 cases . . .	0.95200264	0.6692961
B009A5EIWC	It's works, but not a great fit	0.36092117	0.6616988
B009A5EIWC	Works fine if your smarter than the adaptor	0.8772738000000001	0.7440679
B009A5EIWC	Does not work	0.07908559	0.50947887
B009A5EIWC	Works great IF you get the real Apple one	0.062615454	0.82887137
B009A5EIWC	LOOK	0.49689898	0.75522697
B009A5EIWC	Not a genuine Apple product--does not work	0.007427931	0.6323592
B009A5EIWC	Long Wait for Trash	0.007793009300000001	0.5966547
B009A5EIWC	Cheaper than Apple.	0.05536437	0.26530173
B009A5EIWC	Used with a Bose Ipod Speaker	0.8009114	0.75401187
B009A5EIWC	Junk	0.003538102	0.5994369
B009A5EIWC	worth the $$$$!!	0.76453066	0.6020310999999999
B009A5EIWC	converter confusion	0.18220478	0.46797276
B009A5EIWC	Doesn't work with my case	0.21379715	0.6171386999999999
B009A5EIWC	Does Not work!	0.017039508000000002	0.5674583000000001
B009A5EIWC	It is great!!!	0.9676788000000001	0.69178146
B009A5EIWC	Not bad for the price.	0.9810021000000001	0.77982426
B009A5EIWC	Not authentic Apple	0.34261274	0.7380804
B009A5EIWC	works as a charger -sometimes	0.114938945	0.523476
B009A5EIWC	Exactly what I needed.	0.99954355	0.85339284
B009A5EIWC	Works fine	0.6952754	0.3130191
B009A5EIWC	Works great with my Sony  CMTBX20i	0.74525845	0.71726614
B009A5EIWC	Does not work if you have a protective case on your product	0.8059188	0.67392194
B009A5EIWC	Doesn't let iPhone 5 play music or use app for a Sony	0.22718656	0.5237539999999999
B009A5EIWC	Using it as an adapter in my car	0.54043955	0.49293447
B009A5EIWC	Adapter	0.017906845	0.21835288
B009A5EIWC	Not A Genuine Apple Product	0.14717236	0.67121196
B009A5EIWC	30 oin to 8 pin for I-phone	0.035542548	0.37248534
B009A5EIWC	Piece of Junk	0.0058383048	0.7544348000000001
B009A5EIWC	Can't do Keynote presentation	0.080274254	0.6226845
B009A5EIWC	Not what you think...	0.042019247999999995	0.6636044
B009A5EIWC	Using an Otter Box? Buy the Lightning Cable Instead!!!	0.01687637	0.5857922
B009A5EIWC	Works great (one issue), but should have been included with new iPhone 5	0.36939314	0.7567048000000001
B009A5EIWC	Fabulous tool!	0.95979774	0.6206049
B009A5EIWC	uesless	0.020456195	0.42700509999999997
B009A5EIWC	It does not work	0.1531651	0.42780313
B009A5EIWC	Does not work.	0.00570637	0.58677775
B009A5EIWC	Love it!!!	0.9871235	0.5362804
B009A5EIWC	It works but concerned that it may bend with repeated use	0.43954593	0.65906596
B009A5EIWC	amazing	0.8575782	0.62027633
B009A5EIWC	does not work	0.022974491	0.25837928
B009A5EIWC	Broke in first week	0.023843467	0.6004036
B009A5EIWC	This is not by Apple	0.009514004	0.6090390999999999
B009A5EIWC	It works	0.736671	0.6222474
B009A5EIWC	Charges Only	0.36896005	0.6230581000000001
B009A5EIWC	Not made by apple as description would like you to believe	0.021374196	0.6213965
B009A5EIWC	Doesn't work!	0.03584066	0.5452444000000001
