asin	summary	sentiment	genuineness
B00D6NLDJU	UPDATE JAN 6: The little speaker that could!	0.382013	0.68274057
B00D6NLDJU	Problems	0.73365736	0.7839587
B00D6NLDJU	Bluetooth worked Great A	0.8834662	0.7197802
B00D6NLDJU	Good power, could use a bit more QC	0.62321854	0.8115384
B00D6NLDJU	Surprised in a good way.	0.9982502000000001	0.8737927
B00D6NLDJU	Photive CYREN definitely is an electronics SUPER BUY!	0.99778974	0.808395
B00D6NLDJU	Just Freaking Awesome	0.99873877	0.86548054
B00D6NLDJU	Two Stars	0.7200794	0.47623238
B00D6NLDJU	Doesn't work.	0.05256334	0.47306877
B00D6NLDJU	you get what you pay for	0.20226815	0.6870528
B00D6NLDJU	Stopped Charging within a month otherwise a very good product.	0.09013879	0.83185816
B00D6NLDJU	great Deal	0.9974485000000001	0.8068626999999999
B00D6NLDJU	Surprisingly Awesome...	0.010915309	0.5782716
B00D6NLDJU	Stopped charging after second use,	0.017758876	0.47522092
B00D6NLDJU	functional+clarity=great product	0.97084254	0.8055669
B00D6NLDJU	It's okay, but a couple design choices really bring it down	0.60838854	0.7567699999999999
B00D6NLDJU	Very very fussy about connecting	0.46620200000000006	0.6737978
B00D6NLDJU	Charging Problem	0.39424267	0.41279083
B00D6NLDJU	Excellent, low-cost bluetooth speaker	0.98900706	0.78826594
B00D6NLDJU	Great little speaker, greater customer service	0.9925338	0.74342954
B00D6NLDJU	Wow!	0.9973273000000001	0.8261938
B00D6NLDJU	Great Sound	0.9914860999999999	0.86944664
B00D6NLDJU	Good Crisp/Clear Sound vs. Jambox	0.7196666	0.7424031999999999
B00D6NLDJU	Worthless--Stopped working after one month	0.0017663835999999998	0.68940127
B00D6NLDJU	Love it!	0.74260455	0.7406813
B00D6NLDJU	Powerful little Bluetooth sound system!	0.9729860999999999	0.8075088
B00D6NLDJU	Fantastic Sound and Exceptional value from a Bluetooth Speaker	0.954406	0.8140897
B00D6NLDJU	fine speaker fills small room	0.9274849000000001	0.55423737
B00D6NLDJU	Eh	0.51547396	0.72031105
B00D6NLDJU	Great, until it falls apart	0.05666396	0.71787643
B00D6NLDJU	great speaker	0.9489192	0.83444345
B00D6NLDJU	Awesome	0.9777068999999999	0.8352588
