summary	sentiment	genuineness
Sharp, beautiful photographs	0.9874413	0.8720141
Excellent, inexpensive lens	0.962969	0.9433986
Hard to fault this lens given the price and alternatives	0.22923404	0.73361343
A must-have lens	0.9842839	0.62073064
Beautiful lens, arrived on time.	0.9965364	0.7031672
canon 50mm f/1.8	0.9902609	0.7778213
Buy it now. You will NOT regret it.	0.91919976	0.9286385
Fantastic Nifty Fifty (Thrifty, too)	0.97634363	0.92405343
"an economical ""must have"" lens"	0.963171	0.78440094
Good value portrait value lense	0.852466	0.6458344
Absolutely Perfect First Lens Upgrade	0.850717	0.83078295
Don't know if there's a better option	0.65698373	0.8139477
Great lens... for the price	0.8477677	0.91182363
Not exactly what I was looking for	0.41265932	0.5410118
Works well but cheap	0.0071118497	0.50236785
Say hello to amazing photos	0.9950276	0.7552913
Freakin awesome 50mm	0.7638106	0.8208269
Great lens	0.996014	0.7490609
Lens stuck to T4i	0.059238095	0.61513805
Great lens for portraiture	0.9362193	0.91685337
best lens under $200	0.9944338	0.66231084
made in malaysia, not japan	0.09244056	0.18357179
Works great	0.959905	0.76924986
Better than I expected	0.96544635	0.89706284
Great deal!	0.98188514	0.38346267
this lens is not for sports..........................	0.77406436	0.5583023
Doesn't Last	0.34331685	0.4796459
Unbeatable Price!	0.9936393	0.9177413
cheap doesnt mean, bad!!!	0.3810144	0.58542526
Still loving this lens, but...	0.48041648	0.81678873
A pretty good lens for the money	0.78235966	0.9382612
Love this lens	0.88106227	0.64593977
Great first prime lens	0.93652374	0.8472751
very sharp, good low light, do miss a zoom though, works great even w/ lens hood	0.69550383	0.7923253
Excellent	0.88540494	0.836136
Problems this lens can cause	0.33943808	0.8215261
Breathed new life into my old Rebel XT	0.9487426	0.9227131
Fast, great chromatic balance, and Cheap!	0.92154706	0.763232
I like it!	0.98290676	0.799479
Great lens. GET ONE.	0.9844797	0.8480355
How can you go wrong?	0.99713194	0.7658882
Creates fantastic indoor photos!	0.997054	0.90313524
Very good for Price	0.6815623	0.55138385
The Best Bang For The Buck	0.8181625	0.8474406
Absolutely the best value of any lense	0.8975176	0.77376366
Outstanding value	0.9970505	0.83139133
High maintenance focus	0.44509304	0.4487695
Wow	0.9875826	0.7793263
Fundamental!	0.8580469	0.21370366
BUY IT!	0.6780747	0.59803987
Great Value For Money	0.86292326	0.9256105
Buen producto	0.9646936	0.21965742
Great lens!  Low f-stop and low cost!	0.9552126	0.8916693
Great for Beginners	0.99390996	0.83651143
Best lens you can own	0.94336146	0.6924806
You get exactly what you pay for	0.08940694	0.81088936
DSLR N00-Bee - Canon T2i	0.98629236	0.80492866
Sharp Lens	0.8323329	0.4811393
new lens for my Canon Rebel XT	0.9616872	0.5884414
I can't believe I've been shooting so long without it!	0.9925833	0.8481053
Save your money, buy something not made of cheap plastic.	0.05524158	0.6259703
Best purchase	0.9612096	0.69238544
Fast and Cheap	0.6975294	0.78748983
Best bang for your buck	0.89123046	0.6585366
The Standard-Bearer for Inexpensive Lenses	0.6736052	0.8122248
This Lens $115.49  vs Others $500+	0.9471461	0.42713776
Favorite lens	0.9947324	0.69950944
Wish There Was a Focal Length Ring	0.5950357	0.5685862
Perfect lens for low light	0.9947908	0.81184095
Fantastic Lens - A Beginner's Point of View	0.99770194	0.94430447
Newbie to photography	0.99187976	0.68642825
Lens	0.49717742	0.4005939
This lens takes some of my best pictures	0.9026139	0.82540464
More than I bargained for. Seriously.	0.9360298	0.9831855
Nifty-fifty...	0.8904707	0.74286044
For the Wife...	0.9817277	0.5053649
Price is good for entry level but its loud	0.27600384	0.20619836
Great addition for my Rebel t3	0.9795848	0.63585025
My new favorite lens	0.9902473	0.7802195
Love it	0.72397685	0.7359352
You can't go wrong....for the price.	0.754064	0.8324244
Incredible value for the money	0.8233584	0.8684489
Beautiful Glass	0.9566563	0.911597
Works great	0.9079835	0.74046785
It's a hit	0.9878869	0.8457116
Sharp shots from this lens, but at 50mm it's narrow	0.9608803	0.7981467
Good, Mostly...	0.18645875	0.7075617
Great starter lens - Watch out for auto focus	0.9327191	0.91490346
Not too good.	0.46482378	0.64531976
Good lens for the price	0.92169255	0.78291065
Beautiful Photos, Low-Quality	0.2804268	0.6419562
Plastic Fantastic - Best value for money	0.99744934	0.63926387
Must buy	0.9864966	0.65597373
Great value!	0.38982347	0.53580755
terrible quality and no options	0.10425437	0.5922358
"The ""must have"" lens for parents"	0.97002375	0.9545163
Best Investment ever. Best lens for the money	0.9935539	0.41431218
This is a fixed lense	0.13048655	0.44791266
Amazing	0.9944376	0.6711138
Buy It	0.9877685	0.8338148
Nifty Fifty, indeed	0.58523643	0.96717805
Must have lens	0.8907438	0.9485909
Amazing price for my favorite lens so far	0.99260473	0.9279169
Great lens	0.9857654	0.65804535
50mm best lens for the price!	0.5868138	0.6639595
Only have a kit lens on your Canon Rebel? This is a MUST.	0.8636963	0.97991276
Impressive Budget Lens for a Beginner	0.99371135	0.92601055
Everyone Canon camera owner should have this lens!	0.9246547	0.8934476
I love this lense! I am so happy with my purchase!	0.9850765	0.6983209
Great value	0.8042316	0.6759856
Great Lens for $100	0.9048911	0.9046876
Great amatuer lens!	0.99545974	0.8362777
Great Lens!!	0.99692863	0.8861268
What you pay, what you get	0.025095457	0.20421362
Lens is GREAT!	0.9976102	0.835088
pleased	0.97317255	0.7742857
Love this lens!	0.62814116	0.8144016
Picture perfect	0.96254474	0.28131476
Great lens for 100 bucks!	0.42006823	0.37618566
Love it	0.99562645	0.7435617
Amazing	0.9216173	0.8769794
Aweful quality	0.05790985	0.25577673
Excellent optical performance from a disposable lens	0.84640163	0.87915254
You need this lens!	0.94436526	0.8210719
Better shots than most L-series zoom lenses	0.7947379	0.8478001
Cheap Looking but Works Great	0.87405604	0.90656537
Great	0.97677916	0.688363
