asin	summary	sentiment	genuineness
B00BKEQBI0	Dont let the bad reviews fool you	0.95632744	0.5415607
B00BKEQBI0	Do not buy	0.009000987	0.6856364
B00BKEQBI0	This is awesome watch- What i have been waiting for	0.9918689	0.7852826
B00BKEQBI0	Still the best smart watch	0.78487813	0.38792297
B00BKEQBI0	idiosyncrasies but well worth the price	0.9554901	0.66509163
B00BKEQBI0	The watch is damage	0.6011414	0.42517105
B00BKEQBI0	Defective screen, no customer support...	0.5229082	0.5696413
B00BKEQBI0	Customer service does not exist -- avoid Pebble at all costs.	0.06289685	0.63252974
B00BKEQBI0	Is as advertised.	0.6316354999999999	0.7579286
B00BKEQBI0	Best smartwatch on the market, can't live without it.	0.9815914000000001	0.87085986
B00BKEQBI0	Fab!	0.99816763	0.75563383
B00BKEQBI0	wonderful	0.9496882999999999	0.6193793000000001
B00BKEQBI0	Good if you need calendar/email reminders	0.7258724	0.6406656
B00BKEQBI0	Thoroughly Surprised	0.9546064000000001	0.81108963
B00BKEQBI0	Nice concept, poor support	0.31797093	0.6310469
B00BKEQBI0	HORRIBLE CUSTOMER SERVICE!	0.26992416	0.51283205
B00BKEQBI0	Kickstarter Buyer!	0.9973871	0.7266438000000001
B00BKEQBI0	Android users: Upgrade at your peril	0.15960222	0.48725098
B00BKEQBI0	Fell apart after a few weeks	0.64240986	0.62623245
B00BKEQBI0	stop reading reviews buy it!	0.96603334	0.78725064
B00BKEQBI0	Four Stars	0.98814017	0.603222
B00BKEQBI0	good product NO quality control	0.29062712	0.60021275
B00BKEQBI0	Do not order directly from Pebble. Horrible customer support.	0.12285453	0.54535204
B00BKEQBI0	Overpriced	0.2902838	0.6828907
B00BKEQBI0	Great with Android	0.98062575	0.8721825000000001
B00BKEQBI0	A nice idea gone awry	0.23398232	0.5466869000000001
B00BKEQBI0	Less is more.	0.9357380999999999	0.6373025
B00BKEQBI0	more helpful than i had expected, plus convrsation piece	0.49402675	0.51434314
B00BKEQBI0	Nice Compliment To smartphone	0.6623715	0.7687582
B00BKEQBI0	Wonderful!!!	0.9820298000000001	0.66086775
B00BKEQBI0	Just another underperforming wrist gadget	0.03102678	0.6078536
B00BKEQBI0	Pebble really !!!!	0.24110419	0.3518448
B00BKEQBI0	It is Not worth a buck	0.00029566883999999997	0.4007926
B00BKEQBI0	Total waste of time	0.004159212	0.51801366
B00BKEQBI0	Already love it	0.89412165	0.8760823
B00BKEQBI0	Buy it.	0.94791114	0.69610006
B00BKEQBI0	Looks nice but can't do much...	0.20975977	0.54407525
B00BKEQBI0	Very cool!! Bought it for my son	0.80252033	0.39675679999999997
B00BKEQBI0	Survives My Partying	0.9407054	0.7735144
B00BKEQBI0	Best available Smartwatch-- yet still for the early adopter / specific use cases.	0.91560423	0.8230403000000001
B00BKEQBI0	go-to travel watch	0.9990479	0.79603565
B00BKEQBI0	GREAT!	0.9813238999999999	0.78477424
B00BKEQBI0	Currently useful.  With updates could be more so.	0.8815618000000001	0.76743513
B00BKEQBI0	So far so good - Lots and lots of potential	0.76732004	0.7756261999999999
B00BKEQBI0	Awesome watch	0.98170626	0.73223203
B00BKEQBI0	EPIC FAIL	0.0484941	0.40645036
B00BKEQBI0	Love it.	0.84589803	0.7240713000000001
B00BKEQBI0	Nice to not have to check your phone every 5 minutes	0.81141675	0.7472310000000001
B00BKEQBI0	how cool is this?	0.9664325	0.73414123
B00BKEQBI0	Makes communication hands free	0.60978603	0.5610876
B00BKEQBI0	Love my Pebble	0.87618357	0.5340011
B00BKEQBI0	Amazing daily accessory!	0.9831815	0.81047714
