asin	summary	sentiment	genuineness
B008GVL9YQ	Works!	0.99150145	0.7723744
B008GVL9YQ	WARNING:  Only works for a couple of weeks!	0.010453194	0.7686604
B008GVL9YQ	Doesn't last very long!	0.36207786	0.79891825
B008GVL9YQ	Super useful!	0.79044545	0.6638441999999999
B008GVL9YQ	Great for the price	0.92227507	0.6055729999999999
B008GVL9YQ	Give me power	0.9864493000000001	0.7168717
B008GVL9YQ	Does not work	0.0013807416	0.5801008000000001
B008GVL9YQ	Irritated	0.05268082	0.6078643
B008GVL9YQ	You get what you pay for	0.0025467276999999997	0.7252244999999999
B008GVL9YQ	Long but lossy.	0.7102218000000001	0.7804358
B008GVL9YQ	I don't know	0.012073666	0.57024884
B008GVL9YQ	Basically Useless	0.0032168627000000003	0.7651401
B008GVL9YQ	Length maters!	0.9973203000000002	0.8161541
B008GVL9YQ	Exactly what I was hoping for	0.13823748	0.63491714
B008GVL9YQ	I've had this charger for over a year now	0.69408655	0.6935371
B008GVL9YQ	Very functional	0.87248456	0.8080516
B008GVL9YQ	Not as good as I thought it would be.	0.43029755	0.7302563
B008GVL9YQ	Product already failed	0.03282103	0.6168045
B008GVL9YQ	Stopped working after 3 months [UPDATE]	0.0629116	0.75268066
B008GVL9YQ	Long cord	0.20747054	0.6903163
B008GVL9YQ	IXcc charger	0.14097309	0.72606015
B008GVL9YQ	nice	0.8987349	0.6988371999999999
B008GVL9YQ	waste	0.16444978	0.6154634
B008GVL9YQ	Junk	0.012117177	0.6349505999999999
B008GVL9YQ	Doesn't work with IPAD 2	0.09445214	0.5290090999999999
B008GVL9YQ	Stopped working after 1 week	0.6846663000000001	0.65798366
B008GVL9YQ	works great	0.9861271	0.7452773
B008GVL9YQ	Did not Work	0.20072179999999998	0.5358479
B008GVL9YQ	Stopped working after the IOS7 update	0.0357112	0.6532555999999999
B008GVL9YQ	Stopped working after a month	0.001357168	0.62451136
B008GVL9YQ	Redonk!!	0.9720055000000001	0.75414526
B008GVL9YQ	Great Product	0.9224725	0.7942691999999999
B008GVL9YQ	Doesn't work!	0.012850493000000001	0.43720159999999997
B008GVL9YQ	Excellent!	0.9691858	0.7341746
B008GVL9YQ	Best thing ever	0.99507785	0.72727776
B008GVL9YQ	Great quality, works with LifeProof.	0.46456490000000006	0.65672255
B008GVL9YQ	charges my ipad 3	0.85765874	0.83620524
B008GVL9YQ	Waste of money	0.0030957162	0.57217413
B008GVL9YQ	Good quality I love it.	0.99786174	0.83630633
B008GVL9YQ	Does NOT work with iPad 3!	0.015288143999999998	0.5610944999999999
B008GVL9YQ	Price says everything you need to know	0.0114097595	0.5651649000000001
B008GVL9YQ	awful!	0.0043873787	0.73418844
B008GVL9YQ	This is so useable.	0.953314	0.7680303
B008GVL9YQ	Worried it wouldn't work on my iPad	0.9836688	0.7172666999999999
B008GVL9YQ	dont purchase	0.020421147	0.58062375
B008GVL9YQ	LOVE IT!!!	0.9971960999999999	0.8403162000000001
B008GVL9YQ	It does what it's supposed to	0.97139907	0.77934265
B008GVL9YQ	It didn't work for my iPad!!!!	0.05216992	0.5446907
B008GVL9YQ	Apple charger cables	0.9437722	0.79903066
B008GVL9YQ	What a difference a few feet make!	0.9942546	0.78438485
B008GVL9YQ	DIDNT WORK	0.012563646000000001	0.6909635000000001
B008GVL9YQ	Loose end	0.43888026	0.5801514
B008GVL9YQ	Worked three months then died	0.013594776000000001	0.583784
B008GVL9YQ	Broke within a month.	0.06030956	0.65807676
B008GVL9YQ	It did arrive	0.0058125854000000005	0.28168473
B008GVL9YQ	Does not charge New IPad!	0.014304488999999998	0.58009726
B008GVL9YQ	Great product	0.9799921999999999	0.7923173000000001
B008GVL9YQ	i've had it since april '13	0.9948311	0.67775965
B008GVL9YQ	Amazing cable for the price.	0.91504693	0.7647856
B008GVL9YQ	Not well made.  Flimsy and not worth it	0.012531191	0.7453892
B008GVL9YQ	Waste	0.00632903	0.74952245
B008GVL9YQ	TEN-FOOT iPAD CORD IS PERFECT.	0.94415164	0.75725484
B008GVL9YQ	New does not mean I-pad 4	0.55919886	0.7371745
B008GVL9YQ	Great Product...	0.9941956000000001	0.7438198
B008GVL9YQ	Don't buy this cord	0.0003157258	0.649967
B008GVL9YQ	Works as advertised	0.8947573	0.7753943
B008GVL9YQ	works great for ipad 2	0.9936153	0.81037796
B008GVL9YQ	good cord	0.97982013	0.82597643
B008GVL9YQ	Does nor  charge iPad2	0.27629298	0.5302939
B008GVL9YQ	Great!	0.19959483	0.6241456
